pop1	pop2	pop3	pop4	f4	se	z	p	phase	description	usable
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	GREECE_T2	-0.00428146012305108	0.000184505448469332	-23.2050606557711	4.04788998955239e-119	A_cross	f4(MAGHREB_T2, Africa; IBERIA_T1, GREECE_T2) [cross-layer]	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	ITALY_T0	-7.57973749276915e-05	4.38067826874536e-05	-1.73026573232917	0.0835828090068774	A_cross	f4(MAGHREB_T2, Africa; IBERIA_T1, ITALY_T0) [cross-layer]	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	ITALY_T1	-0.000614541625960604	6.06563799934152e-05	-10.1315249282486	4.00356372651998e-24	A	f4(MAGHREB_T2, Africa; IBERIA_T1, ITALY_T1)	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	ITALY_T1	-0.000614541625960604	6.06563799934152e-05	-10.1315249282486	4.00356372651998e-24	A_cross	f4(MAGHREB_T2, Africa; IBERIA_T1, ITALY_T1) [cross-layer]	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	ITALY_T1	-0.000614541625960604	6.06563799934152e-05	-10.1315249282486	4.00356372651998e-24	A	f4(MAGHREB_T2, Africa; IBERIA_T1, ITALY_T1)	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	ITALY_T1	-0.000614541625960604	6.06563799934152e-05	-10.1315249282486	4.00356372651998e-24	A_cross	f4(MAGHREB_T2, Africa; IBERIA_T1, ITALY_T1) [cross-layer]	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	ITALY_T2	-0.00354151265038385	0.000156525594936587	-22.6257734514193	2.41688225114935e-113	A	f4(MAGHREB_T2, Africa; IBERIA_T1, ITALY_T2)	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	ITALY_T2	-0.00354151265038385	0.000156525594936587	-22.6257734514193	2.41688225114935e-113	A_cross	f4(MAGHREB_T2, Africa; IBERIA_T1, ITALY_T2) [cross-layer]	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	ITALY_T2	-0.00354151265038385	0.000156525594936587	-22.6257734514193	2.41688225114935e-113	A	f4(MAGHREB_T2, Africa; IBERIA_T1, ITALY_T2)	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	ITALY_T2	-0.00354151265038385	0.000156525594936587	-22.6257734514193	2.41688225114935e-113	A_cross	f4(MAGHREB_T2, Africa; IBERIA_T1, ITALY_T2) [cross-layer]	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	ITALY_T3	-0.00477276672859894	0.000209923133365282	-22.7357826271294	1.98404585541485e-114	A_cross	f4(MAGHREB_T2, Africa; IBERIA_T1, ITALY_T3) [cross-layer]	PARTIAL
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	ITALY_T4	-0.00436761086989142	0.000189572770295515	-23.0392311252453	1.88608925322113e-117	A_cross	f4(MAGHREB_T2, Africa; IBERIA_T1, ITALY_T4) [cross-layer]	PARTIAL
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	LEVANT_T0	-0.000455818715346015	7.34314743288354e-05	-6.20740247301588	5.38675168926175e-10	A_cross	f4(MAGHREB_T2, Africa; IBERIA_T1, LEVANT_T0) [cross-layer]	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	LEVANT_T1	-0.00126119807901679	7.63364147241577e-05	-16.5215786407332	2.56593019553037e-61	A	f4(MAGHREB_T2, Africa; IBERIA_T1, LEVANT_T1)	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	LEVANT_T1	-0.00126119807901679	7.63364147241577e-05	-16.5215786407332	2.56593019553037e-61	A_cross	f4(MAGHREB_T2, Africa; IBERIA_T1, LEVANT_T1) [cross-layer]	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	LEVANT_T1	-0.00126119807901679	7.63364147241577e-05	-16.5215786407332	2.56593019553037e-61	A	f4(MAGHREB_T2, Africa; IBERIA_T1, LEVANT_T1)	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	LEVANT_T1	-0.00126119807901679	7.63364147241577e-05	-16.5215786407332	2.56593019553037e-61	A_cross	f4(MAGHREB_T2, Africa; IBERIA_T1, LEVANT_T1) [cross-layer]	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	LEVANT_T2	-0.00264737277853104	0.000128108885717922	-20.6650207258862	7.15263699394461e-95	A	f4(MAGHREB_T2, Africa; IBERIA_T1, LEVANT_T2)	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	LEVANT_T2	-0.00264737277853104	0.000128108885717922	-20.6650207258862	7.15263699394461e-95	A_cross	f4(MAGHREB_T2, Africa; IBERIA_T1, LEVANT_T2) [cross-layer]	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	LEVANT_T2	-0.00264737277853104	0.000128108885717922	-20.6650207258862	7.15263699394461e-95	A	f4(MAGHREB_T2, Africa; IBERIA_T1, LEVANT_T2)	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	LEVANT_T2	-0.00264737277853104	0.000128108885717922	-20.6650207258862	7.15263699394461e-95	A_cross	f4(MAGHREB_T2, Africa; IBERIA_T1, LEVANT_T2) [cross-layer]	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	LEVANT_T3	-0.00393408526075582	0.000171992937388275	-22.8735279511774	8.52545536878979e-116	A_cross	f4(MAGHREB_T2, Africa; IBERIA_T1, LEVANT_T3) [cross-layer]	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	MALTA_T1	-0.00497735656480558	0.00023175489034206	-21.4768135311372	2.56510167202346e-102	A	f4(MAGHREB_T2, Africa; IBERIA_T1, MALTA_T1)	PARTIAL
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	MALTA_T1	-0.00497735656480558	0.00023175489034206	-21.4768135311372	2.56510167202346e-102	A_cross	f4(MAGHREB_T2, Africa; IBERIA_T1, MALTA_T1) [cross-layer]	PARTIAL
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	MALTA_T1	-0.00497735656480558	0.00023175489034206	-21.4768135311372	2.56510167202346e-102	A	f4(MAGHREB_T2, Africa; IBERIA_T1, MALTA_T1)	PARTIAL
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	MALTA_T1	-0.00497735656480558	0.00023175489034206	-21.4768135311372	2.56510167202346e-102	A_cross	f4(MAGHREB_T2, Africa; IBERIA_T1, MALTA_T1) [cross-layer]	PARTIAL
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	SARDINIA_T0	-0.00202904241343266	0.000115221617260033	-17.6099108976529	2.06770275031519e-69	A_cross	f4(MAGHREB_T2, Africa; IBERIA_T1, SARDINIA_T0) [cross-layer]	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	SARDINIA_T1	-0.00135018915062896	8.23201403022011e-05	-16.4016867035498	1.86001277597899e-60	A	f4(MAGHREB_T2, Africa; IBERIA_T1, SARDINIA_T1)	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	SARDINIA_T1	-0.00135018915062896	8.23201403022011e-05	-16.4016867035498	1.86001277597899e-60	A_cross	f4(MAGHREB_T2, Africa; IBERIA_T1, SARDINIA_T1) [cross-layer]	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	SARDINIA_T1	-0.00135018915062896	8.23201403022011e-05	-16.4016867035498	1.86001277597899e-60	A	f4(MAGHREB_T2, Africa; IBERIA_T1, SARDINIA_T1)	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	SARDINIA_T1	-0.00135018915062896	8.23201403022011e-05	-16.4016867035498	1.86001277597899e-60	A_cross	f4(MAGHREB_T2, Africa; IBERIA_T1, SARDINIA_T1) [cross-layer]	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	SARDINIA_T2	-0.00452267916594296	0.000194566423308329	-23.2449108589301	1.60154025326438e-119	A	f4(MAGHREB_T2, Africa; IBERIA_T1, SARDINIA_T2)	PARTIAL
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	SARDINIA_T2	-0.00452267916594296	0.000194566423308329	-23.2449108589301	1.60154025326438e-119	A_cross	f4(MAGHREB_T2, Africa; IBERIA_T1, SARDINIA_T2) [cross-layer]	PARTIAL
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	SARDINIA_T2	-0.00452267916594296	0.000194566423308329	-23.2449108589301	1.60154025326438e-119	A	f4(MAGHREB_T2, Africa; IBERIA_T1, SARDINIA_T2)	PARTIAL
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	SARDINIA_T2	-0.00452267916594296	0.000194566423308329	-23.2449108589301	1.60154025326438e-119	A_cross	f4(MAGHREB_T2, Africa; IBERIA_T1, SARDINIA_T2) [cross-layer]	PARTIAL
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	SICILY_T0	-0.00417149039189612	0.00018054029520423	-23.105591952075	4.0678752001245e-118	A_cross	f4(MAGHREB_T2, Africa; IBERIA_T1, SICILY_T0) [cross-layer]	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	SICILY_T1	-0.00110875227305676	7.28389079586242e-05	-15.2219782548989	2.52770557234952e-52	A	f4(MAGHREB_T2, Africa; IBERIA_T1, SICILY_T1)	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	SICILY_T1	-0.00110875227305676	7.28389079586242e-05	-15.2219782548989	2.52770557234952e-52	A_cross	f4(MAGHREB_T2, Africa; IBERIA_T1, SICILY_T1) [cross-layer]	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	SICILY_T1	-0.00110875227305676	7.28389079586242e-05	-15.2219782548989	2.52770557234952e-52	A	f4(MAGHREB_T2, Africa; IBERIA_T1, SICILY_T1)	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	SICILY_T1	-0.00110875227305676	7.28389079586242e-05	-15.2219782548989	2.52770557234952e-52	A_cross	f4(MAGHREB_T2, Africa; IBERIA_T1, SICILY_T1) [cross-layer]	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	SICILY_T2	-0.0033303977362598	0.000146894786357745	-22.6719941451769	8.46706121713148e-114	A	f4(MAGHREB_T2, Africa; IBERIA_T1, SICILY_T2)	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	SICILY_T2	-0.0033303977362598	0.000146894786357745	-22.6719941451769	8.46706121713148e-114	A_cross	f4(MAGHREB_T2, Africa; IBERIA_T1, SICILY_T2) [cross-layer]	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	SICILY_T2	-0.0033303977362598	0.000146894786357745	-22.6719941451769	8.46706121713148e-114	A	f4(MAGHREB_T2, Africa; IBERIA_T1, SICILY_T2)	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	SICILY_T2	-0.0033303977362598	0.000146894786357745	-22.6719941451769	8.46706121713148e-114	A_cross	f4(MAGHREB_T2, Africa; IBERIA_T1, SICILY_T2) [cross-layer]	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T1	SICILY_T3	-0.00451018816604533	0.000196392244043481	-22.9652051078289	1.03861612343664e-116	A_cross	f4(MAGHREB_T2, Africa; IBERIA_T1, SICILY_T3) [cross-layer]	PARTIAL
MAGHREB_T2	AFRICA_W_T0	IBERIA_T2	ANATOLIA_T2	0.0026336869272505	0.000112852876551785	23.337348658915	1.85264772559739e-120	A	f4(MAGHREB_T2, Africa; IBERIA_T2, ANATOLIA_T2)	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T2	BALKANS_T2	-68.7703345350055	3.98120803941491	-17.2737354727919	7.41815471777077e-67	A	f4(MAGHREB_T2, Africa; IBERIA_T2, BALKANS_T2)	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T2	BALKANS_T2	-68.7703345350055	3.98120803941491	-17.2737354727919	7.41815471777077e-67	B	f4(MAGHREB_T2, Africa; IBERIA_T2, BALKANS_T2) [same-layer]	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T2	BALKANS_T2	-68.7703345350055	3.98120803941491	-17.2737354727919	7.41815471777077e-67	A	f4(MAGHREB_T2, Africa; IBERIA_T2, BALKANS_T2)	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T2	BALKANS_T2	-68.7703345350055	3.98120803941491	-17.2737354727919	7.41815471777077e-67	B	f4(MAGHREB_T2, Africa; IBERIA_T2, BALKANS_T2) [same-layer]	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T2	EUROPE_CENTRAL_T2	0.00302413188137227	0.000128456982430053	23.5419813245181	1.51674429974877e-122	A	f4(MAGHREB_T2, Africa; IBERIA_T2, EUROPE_CENTRAL_T2)	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T2	EUROPE_NW_T2	0.00256918765637026	0.000114189908843244	22.4992530635711	4.22110509343752e-112	A	f4(MAGHREB_T2, Africa; IBERIA_T2, EUROPE_NW_T2)	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T2	GREECE_T2	-0.00131100397931408	0.000132633913127485	-9.88437985731421	4.86585155677626e-23	A	f4(MAGHREB_T2, Africa; IBERIA_T2, GREECE_T2)	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T2	GREECE_T2	-0.00131100397931408	0.000132633913127485	-9.88437985731421	4.86585155677626e-23	B	f4(MAGHREB_T2, Africa; IBERIA_T2, GREECE_T2) [same-layer]	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T2	GREECE_T2	-0.00131100397931408	0.000132633913127485	-9.88437985731421	4.86585155677626e-23	A	f4(MAGHREB_T2, Africa; IBERIA_T2, GREECE_T2)	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T2	GREECE_T2	-0.00131100397931408	0.000132633913127485	-9.88437985731421	4.86585155677626e-23	B	f4(MAGHREB_T2, Africa; IBERIA_T2, GREECE_T2) [same-layer]	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T2	ITALY_T2	-0.00057105650664684	0.000110078440496102	-5.18772344587371	2.1288042323581e-07	A	f4(MAGHREB_T2, Africa; IBERIA_T2, ITALY_T2)	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T2	ITALY_T2	-0.00057105650664684	0.000110078440496102	-5.18772344587371	2.1288042323581e-07	B	f4(MAGHREB_T2, Africa; IBERIA_T2, ITALY_T2) [same-layer]	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T2	ITALY_T2	-0.00057105650664684	0.000110078440496102	-5.18772344587371	2.1288042323581e-07	A	f4(MAGHREB_T2, Africa; IBERIA_T2, ITALY_T2)	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T2	ITALY_T2	-0.00057105650664684	0.000110078440496102	-5.18772344587371	2.1288042323581e-07	B	f4(MAGHREB_T2, Africa; IBERIA_T2, ITALY_T2) [same-layer]	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T2	LEVANT_T2	0.000323083365205961	9.97388188435379e-05	3.2392940777932	0.00119825956671045	A	f4(MAGHREB_T2, Africa; IBERIA_T2, LEVANT_T2)	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T2	LEVANT_T2	0.000323083365205961	9.97388188435379e-05	3.2392940777932	0.00119825956671045	B	f4(MAGHREB_T2, Africa; IBERIA_T2, LEVANT_T2) [same-layer]	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T2	LEVANT_T2	0.000323083365205961	9.97388188435379e-05	3.2392940777932	0.00119825956671045	A	f4(MAGHREB_T2, Africa; IBERIA_T2, LEVANT_T2)	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T2	LEVANT_T2	0.000323083365205961	9.97388188435379e-05	3.2392940777932	0.00119825956671045	B	f4(MAGHREB_T2, Africa; IBERIA_T2, LEVANT_T2) [same-layer]	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T2	SARDINIA_T2	-0.00155222302220596	0.000144416370044766	-10.7482484272718	6.03976353977648e-27	A	f4(MAGHREB_T2, Africa; IBERIA_T2, SARDINIA_T2)	PARTIAL
MAGHREB_T2	AFRICA_W_T0	IBERIA_T2	SARDINIA_T2	-0.00155222302220596	0.000144416370044766	-10.7482484272718	6.03976353977648e-27	B	f4(MAGHREB_T2, Africa; IBERIA_T2, SARDINIA_T2) [same-layer]	PARTIAL
MAGHREB_T2	AFRICA_W_T0	IBERIA_T2	SARDINIA_T2	-0.00155222302220596	0.000144416370044766	-10.7482484272718	6.03976353977648e-27	A	f4(MAGHREB_T2, Africa; IBERIA_T2, SARDINIA_T2)	PARTIAL
MAGHREB_T2	AFRICA_W_T0	IBERIA_T2	SARDINIA_T2	-0.00155222302220596	0.000144416370044766	-10.7482484272718	6.03976353977648e-27	B	f4(MAGHREB_T2, Africa; IBERIA_T2, SARDINIA_T2) [same-layer]	PARTIAL
MAGHREB_T2	AFRICA_W_T0	IBERIA_T2	SICILY_T2	-0.000359941592522787	0.000100970176672573	-3.5648307686933	0.000364091032075453	A	f4(MAGHREB_T2, Africa; IBERIA_T2, SICILY_T2)	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T2	SICILY_T2	-0.000359941592522787	0.000100970176672573	-3.5648307686933	0.000364091032075453	B	f4(MAGHREB_T2, Africa; IBERIA_T2, SICILY_T2) [same-layer]	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T2	SICILY_T2	-0.000359941592522787	0.000100970176672573	-3.5648307686933	0.000364091032075453	A	f4(MAGHREB_T2, Africa; IBERIA_T2, SICILY_T2)	YES
MAGHREB_T2	AFRICA_W_T0	IBERIA_T2	SICILY_T2	-0.000359941592522787	0.000100970176672573	-3.5648307686933	0.000364091032075453	B	f4(MAGHREB_T2, Africa; IBERIA_T2, SICILY_T2) [same-layer]	YES
MAGHREB_T2	AFRICA_W_T0	ITALY_T0	BALKANS_T0	-0.000339851797815971	4.89084662198456e-05	-6.94873145864609	3.68585390972779e-12	C_route	f4(MAGHREB_T2, Africa; ITALY_T0, BALKANS_T0) [route via Italy]	YES
MAGHREB_T2	AFRICA_W_T0	ITALY_T0	BALKANS_T1	-0.000213905819302697	4.41307465075427e-05	-4.84709270136948	1.25283894835936e-06	C_route	f4(MAGHREB_T2, Africa; ITALY_T0, BALKANS_T1) [route via Italy]	YES
MAGHREB_T2	AFRICA_W_T0	ITALY_T0	BALKANS_T2	-68.7732291937743	3.98123916160979	-17.2743275151464	7.34242617866557e-67	C_route	f4(MAGHREB_T2, Africa; ITALY_T0, BALKANS_T2) [route via Italy]	YES
MAGHREB_T2	AFRICA_W_T0	ITALY_T0	BALKANS_T4	-0.00441759772567097	0.000190431673227719	-23.1978097487407	4.79099720266059e-119	C_route	f4(MAGHREB_T2, Africa; ITALY_T0, BALKANS_T4) [route via Italy]	YES
MAGHREB_T2	AFRICA_W_T0	ITALY_T0	EUROPE_NW_T0	0.000644957255690596	4.90631340820044e-05	13.1454557022919	1.80713519786349e-39	C_route	f4(MAGHREB_T2, Africa; ITALY_T0, EUROPE_NW_T0) [route via Italy]	YES
MAGHREB_T2	AFRICA_W_T0	ITALY_T0	EUROPE_NW_T1	0.000283825434467113	4.79461800618253e-05	5.91966730407152	3.2259352656423e-09	C_route	f4(MAGHREB_T2, Africa; ITALY_T0, EUROPE_NW_T1) [route via Italy]	YES
MAGHREB_T2	AFRICA_W_T0	ITALY_T0	EUROPE_NW_T2	-0.000325471112439048	5.34019716478893e-05	-6.09473962094642	1.09615723179114e-09	C_route	f4(MAGHREB_T2, Africa; ITALY_T0, EUROPE_NW_T2) [route via Italy]	YES
MAGHREB_T2	AFRICA_W_T0	ITALY_T0	EUROPE_NW_T3	-0.00444566091510608	0.00018722354094083	-23.7452026212402	1.2315704306226e-124	C_route	f4(MAGHREB_T2, Africa; ITALY_T0, EUROPE_NW_T3) [route via Italy]	YES
MAGHREB_T2	AFRICA_W_T0	ITALY_T0	EUROPE_NW_T4	-0.00345784981068496	0.000160462947811655	-21.5492103182826	5.3857651685646e-103	C_route	f4(MAGHREB_T2, Africa; ITALY_T0, EUROPE_NW_T4) [route via Italy]	YES
MAGHREB_T2	AFRICA_W_T0	ITALY_T0	GREECE_T0	-0.00462943536729598	0.000198857637420626	-23.2801486900086	7.04501715682408e-120	C_route	f4(MAGHREB_T2, Africa; ITALY_T0, GREECE_T0) [route via Italy]	PARTIAL
MAGHREB_T2	AFRICA_W_T0	ITALY_T0	GREECE_T1	-0.00149103032422862	8.85603330050666e-05	-16.8363224666659	1.32201432032577e-63	C_route	f4(MAGHREB_T2, Africa; ITALY_T0, GREECE_T1) [route via Italy]	YES
MAGHREB_T2	AFRICA_W_T0	ITALY_T0	GREECE_T2	-0.00420566274812339	0.000178238998176994	-23.5956372687144	4.27282868460584e-123	C_route	f4(MAGHREB_T2, Africa; ITALY_T0, GREECE_T2) [route via Italy]	YES
MAGHREB_T2	AFRICA_W_T0	ITALY_T0	LEVANT_T0	-0.000380021340418323	6.51946816862245e-05	-5.82902363489292	5.57526076936856e-09	C_route	f4(MAGHREB_T2, Africa; ITALY_T0, LEVANT_T0) [route via Italy]	YES
MAGHREB_T2	AFRICA_W_T0	ITALY_T0	LEVANT_T1	-0.0011854007040891	6.61522449341082e-05	-17.9192815794813	8.33981854118139e-72	C_route	f4(MAGHREB_T2, Africa; ITALY_T0, LEVANT_T1) [route via Italy]	YES
MAGHREB_T2	AFRICA_W_T0	ITALY_T0	LEVANT_T2	-0.00257157540360335	0.000121094036584137	-21.2361853328475	4.42390311526593e-100	C_route	f4(MAGHREB_T2, Africa; ITALY_T0, LEVANT_T2) [route via Italy]	YES
MAGHREB_T2	AFRICA_W_T0	ITALY_T0	LEVANT_T3	-0.00385828788582813	0.000166104658268089	-23.2280534818052	2.37119672528651e-119	C_route	f4(MAGHREB_T2, Africa; ITALY_T0, LEVANT_T3) [route via Italy]	YES
MAGHREB_T2	AFRICA_W_T0	ITALY_T1	BALKANS_T0	0.000198892453216942	5.20423776486047e-05	3.82174032400832	0.000132513188159686	C_route	f4(MAGHREB_T2, Africa; ITALY_T1, BALKANS_T0) [route via Italy]	YES
MAGHREB_T2	AFRICA_W_T0	ITALY_T1	BALKANS_T1	0.000324838431730216	6.13957253357992e-05	5.29089655596603	1.21718199310633e-07	C_route	f4(MAGHREB_T2, Africa; ITALY_T1, BALKANS_T1) [route via Italy]	YES
MAGHREB_T2	AFRICA_W_T0	ITALY_T1	BALKANS_T2	-68.7726904495232	3.98122477068551	-17.2742546353849	7.35170653151908e-67	C_route	f4(MAGHREB_T2, Africa; ITALY_T1, BALKANS_T2) [route via Italy]	YES
MAGHREB_T2	AFRICA_W_T0	ITALY_T1	BALKANS_T4	-0.00387885347463806	0.000182348751659063	-21.2716206683462	2.07969914733015e-100	C_route	f4(MAGHREB_T2, Africa; ITALY_T1, BALKANS_T4) [route via Italy]	YES
MAGHREB_T2	AFRICA_W_T0	ITALY_T1	EUROPE_NW_T0	0.00118370150672351	6.96556487508117e-05	16.9936182915778	9.15625419050101e-65	C_route	f4(MAGHREB_T2, Africa; ITALY_T1, EUROPE_NW_T0) [route via Italy]	YES
MAGHREB_T2	AFRICA_W_T0	ITALY_T1	EUROPE_NW_T1	0.000822569685500024	6.87922169372555e-05	11.9573074124109	5.94587676903199e-33	C_route	f4(MAGHREB_T2, Africa; ITALY_T1, EUROPE_NW_T1) [route via Italy]	YES
MAGHREB_T2	AFRICA_W_T0	ITALY_T1	EUROPE_NW_T2	0.000213273138593865	5.66047752897293e-05	3.76775877127389	0.000164719757933865	C_route	f4(MAGHREB_T2, Africa; ITALY_T1, EUROPE_NW_T2) [route via Italy]	YES
MAGHREB_T2	AFRICA_W_T0	ITALY_T1	EUROPE_NW_T3	-0.00390691666407317	0.000177568573762715	-22.0022979364241	2.7375252885158e-107	C_route	f4(MAGHREB_T2, Africa; ITALY_T1, EUROPE_NW_T3) [route via Italy]	YES
MAGHREB_T2	AFRICA_W_T0	ITALY_T1	EUROPE_NW_T4	-0.00291910555965204	0.000152743894976736	-19.1111111844872	2.04076849476842e-81	C_route	f4(MAGHREB_T2, Africa; ITALY_T1, EUROPE_NW_T4) [route via Italy]	YES
MAGHREB_T2	AFRICA_W_T0	ITALY_T1	GREECE_T0	-0.00409069111626307	0.000189701132201237	-21.5638729658378	3.92358635571598e-103	C_route	f4(MAGHREB_T2, Africa; ITALY_T1, GREECE_T0) [route via Italy]	PARTIAL
MAGHREB_T2	AFRICA_W_T0	ITALY_T1	GREECE_T1	-0.000952286073195709	7.74463066413645e-05	-12.2960811753816	9.50760568600303e-35	C_route	f4(MAGHREB_T2, Africa; ITALY_T1, GREECE_T1) [route via Italy]	YES
MAGHREB_T2	AFRICA_W_T0	ITALY_T1	GREECE_T2	-0.00366691849709047	0.000167953719520198	-21.8329103253322	1.12992507428115e-105	C_route	f4(MAGHREB_T2, Africa; ITALY_T1, GREECE_T2) [route via Italy]	YES
MAGHREB_T2	AFRICA_W_T0	ITALY_T1	LEVANT_T0	0.000158722910614589	6.56030770295547e-05	2.41944307799897	0.0155442933525435	C_route	f4(MAGHREB_T2, Africa; ITALY_T1, LEVANT_T0) [route via Italy]	YES
MAGHREB_T2	AFRICA_W_T0	ITALY_T1	LEVANT_T1	-0.000646656453056191	6.02818254696394e-05	-10.7272208168592	7.58429355157192e-27	C_route	f4(MAGHREB_T2, Africa; ITALY_T1, LEVANT_T1) [route via Italy]	YES
MAGHREB_T2	AFRICA_W_T0	ITALY_T1	LEVANT_T2	-0.00203283115257044	0.00011036488823243	-18.4191837198191	9.21831643331301e-76	C_route	f4(MAGHREB_T2, Africa; ITALY_T1, LEVANT_T2) [route via Italy]	YES
MAGHREB_T2	AFRICA_W_T0	ITALY_T1	LEVANT_T3	-0.00331954363479522	0.000156179104703939	-21.2547231659954	2.98114944796675e-100	C_route	f4(MAGHREB_T2, Africa; ITALY_T1, LEVANT_T3) [route via Italy]	YES
MAGHREB_T2	AFRICA_W_T0	ITALY_T2	BALKANS_T0	0.00312586347764018	0.000146684974659564	21.3100454555409	9.16063706137894e-101	C_route	f4(MAGHREB_T2, Africa; ITALY_T2, BALKANS_T0) [route via Italy]	YES
MAGHREB_T2	AFRICA_W_T0	ITALY_T2	BALKANS_T1	0.00325180945615346	0.000153722212054503	21.1538034269277	2.54566280557554e-99	C_route	f4(MAGHREB_T2, Africa; ITALY_T2, BALKANS_T1) [route via Italy]	YES
MAGHREB_T2	AFRICA_W_T0	ITALY_T2	BALKANS_T2	-68.7697634784989	3.98120529406992	-17.2736039462554	7.43508376345317e-67	C_route	f4(MAGHREB_T2, Africa; ITALY_T2, BALKANS_T2) [route via Italy]	YES
MAGHREB_T2	AFRICA_W_T0	ITALY_T2	BALKANS_T4	-0.00095188245021482	0.00013043076153928	-7.29799043554732	2.92097396101199e-13	C_route	f4(MAGHREB_T2, Africa; ITALY_T2, BALKANS_T4) [route via Italy]	YES
MAGHREB_T2	AFRICA_W_T0	ITALY_T2	EUROPE_NW_T0	0.00411067253114675	0.000160213438269708	25.6574765234532	3.48911464278124e-145	C_route	f4(MAGHREB_T2, Africa; ITALY_T2, EUROPE_NW_T0) [route via Italy]	YES
MAGHREB_T2	AFRICA_W_T0	ITALY_T2	EUROPE_NW_T1	0.00374954070992326	0.000159894920647871	23.4500301493673	1.32096933336147e-121	C_route	f4(MAGHREB_T2, Africa; ITALY_T2, EUROPE_NW_T1) [route via Italy]	YES
MAGHREB_T2	AFRICA_W_T0	ITALY_T2	EUROPE_NW_T2	0.0031402441630171	0.000144449411860469	21.7394042839747	8.70208587338514e-105	C_route	f4(MAGHREB_T2, Africa; ITALY_T2, EUROPE_NW_T2) [route via Italy]	YES
