sample_id	custom_pop_label	group_id	region	layer	qc
I14326.AG	EUROPE_NW_T1	England_N	EUROPE_CONTROL	T1	PASS
I14327.AG	EUROPE_NW_T1	England_LIA_MIA	EUROPE_CONTROL	T1	PASS
I14339.AG	OUTGROUP_T1	Armenia_DzhoghazBerkaber_EBA_KuraAraxes	OUTGROUP	T1	PASS
I14343_d.AG	OUTGROUP_T1	Armenia_DzhoghazBerkaber_EBA_KuraAraxes	OUTGROUP	T1	PASS
I14346.AG	OUTGROUP_T1	Armenia_Shengavit_EBA_KuraAraxes	OUTGROUP	T1	PASS
I14347.AG	EUROPE_NW_T1	England_MIA	EUROPE_CONTROL	T1	PASS
I14348.AG	EUROPE_NW_T1	England_MIA	EUROPE_CONTROL	T1	PASS
I14351.AG	EUROPE_NW_T1	England_LIA	EUROPE_CONTROL	T1	PASS
I14352.AG	EUROPE_NW_T1	England_LIA	EUROPE_CONTROL	T1	PASS
I14353.AG	EUROPE_NW_T1	England_LIA_MIA	EUROPE_CONTROL	T1	PASS
I14358.AG	EUROPE_NW_T1	England_LBA	EUROPE_CONTROL	T1	PASS
I14359.AG	EUROPE_NW_T0	England_LIA	EUROPE_CONTROL	T0	PASS
I14360.AG	EUROPE_NW_T0	England_LIA-o	EUROPE_CONTROL	T0	PASS
I14377.AG	EUROPE_NW_T1	England_LBA	EUROPE_CONTROL	T1	PASS
I14378.AG	EUROPE_NW_T1	England_MIA-olowEEF	EUROPE_CONTROL	T1	PASS
I14380.AG	EUROPE_NW_T1	England_MIA	EUROPE_CONTROL	T1	PASS
I14381.AG	EUROPE_NW_T1	England_EIA	EUROPE_CONTROL	T1	PASS
I14464.AG	EUROPE_CENTRAL_T1	Slovakia_EIA_Vekerzug	EUROPE_CONTROL	T1	PASS
I14465.AG	EUROPE_CENTRAL_T1	Slovakia_EIA_Vekerzug	EUROPE_CONTROL	T1	PASS
I14467.AG	EUROPE_CENTRAL_T1	Slovakia_EIA_Vekerzug	EUROPE_CONTROL	T1	PASS
I14468.AG	EUROPE_CENTRAL_T1	Slovakia_EIA_Vekerzug	EUROPE_CONTROL	T1	PASS
I1448.AG	BALKANS_T1	Bulgaria_GoljamataMogila_EBA_Yamnaya	EUROPE_CONTROL	T1	PASS
I14493_d.AG	OUTGROUP_T0	Vanuatu_400BP	OUTGROUP	T0	PASS
I14497.AG	BALKANS_T1	Montenegro_MLBA_Cetina-o	EUROPE_CONTROL	T1	PASS
I14498.AG	BALKANS_T1	Montenegro_MLBA_Cetina	EUROPE_CONTROL	T1	PASS
I14499.AG	BALKANS_T1	Montenegro_MLBA_Cetina-o	EUROPE_CONTROL	T1	PASS
I14500.AG	BALKANS_T1	Montenegro_MLBA_Cetina	EUROPE_CONTROL	T1	PASS
I14501.AG	BALKANS_T1	Montenegro_MLBA_Cetina	EUROPE_CONTROL	T1	PASS
I14534.AG	EUROPE_NW_T0	England_EarlyMedieval	EUROPE_CONTROL	T0	PASS
I14535.AG	EUROPE_NW_T0	England_EarlyMedieval	EUROPE_CONTROL	T0	PASS
I14536.AG	EUROPE_NW_T0	England_EarlyMedieval	EUROPE_CONTROL	T0	PASS
I14538.AG	EUROPE_NW_T0	England_EarlyMedieval	EUROPE_CONTROL	T0	PASS
I14539.AG	EUROPE_NW_T0	England_EarlyMedieval-o	EUROPE_CONTROL	T0	PASS
I14540.AG	EUROPE_NW_T0	England_EarlyMedieval	EUROPE_CONTROL	T0	PASS
I14541.AG	EUROPE_NW_T0	England_EarlyMedieval	EUROPE_CONTROL	T0	PASS
I14542.AG	EUROPE_NW_T0	England_EarlyMedieval	EUROPE_CONTROL	T0	PASS
I14543.AG	EUROPE_NW_T1	England_EBA_C	EUROPE_CONTROL	T1	PASS
I14549.AG	EUROPE_NW_T1	England_MIA	EUROPE_CONTROL	T1	PASS
I14550.AG	EUROPE_NW_T0	England_IA	EUROPE_CONTROL	T0	PASS
I14551.AG	EUROPE_NW_T1	England_MIA	EUROPE_CONTROL	T1	PASS
I14552_d.AG	EUROPE_NW_T0	England_LIA	EUROPE_CONTROL	T0	PASS
I14553.AG	EUROPE_NW_T1	England_EBA_C	EUROPE_CONTROL	T1	PASS
I14554.AG	OUTGROUP_T0	Argentina_SantiagodelEstero_400BP	OUTGROUP	T0	PASS
I14555.AG	OUTGROUP_T0	Argentina_SantiagodelEstero_400BP	OUTGROUP	T0	PASS
I14556.AG	OUTGROUP_T0	Argentina_SantiagodelEstero_400BP	OUTGROUP	T0	PASS
I14557.AG	OUTGROUP_T0	Argentina_SantiagodelEstero_400BP	OUTGROUP	T0	PASS
I14558.AG	OUTGROUP_T0	Argentina_SantiagodelEstero_400BP	OUTGROUP	T0	PASS
I14559.AG	OUTGROUP_T0	Argentina_SantiagodelEstero_400BP	OUTGROUP	T0	PASS
I14560.AG	OUTGROUP_T0	Argentina_SantiagodelEstero_400BP	OUTGROUP	T0	PASS
I14561.AG	OUTGROUP_T0	Argentina_SantiagodelEstero_400BP	OUTGROUP	T0	PASS
I14562.AG	OUTGROUP_T0	Argentina_SantiagodelEstero_400BP	OUTGROUP	T0	PASS
I14563.AG	OUTGROUP_T0	Argentina_SantiagodelEstero_400BP	OUTGROUP	T0	PASS
I14564.AG	OUTGROUP_T0	Argentina_SantiagodelEstero_1700BP	OUTGROUP	T0	PASS
I14565.AG	OUTGROUP_T0	Argentina_SantiagodelEstero_400BP	OUTGROUP	T0	PASS
I14566.AG	OUTGROUP_T0	Argentina_SantiagodelEstero_400BP	OUTGROUP	T0	PASS
I14567.AG	OUTGROUP_T0	Argentina_SantiagodelEstero_400BP	OUTGROUP	T0	PASS
I14568.AG	OUTGROUP_T0	Argentina_SantiagodelEstero_400BP	OUTGROUP	T0	PASS
I14569.AG	OUTGROUP_T0	Argentina_SantiagodelEstero_400BP	OUTGROUP	T0	PASS
I14570.AG	OUTGROUP_T0	Argentina_SantiagodelEstero_400BP	OUTGROUP	T0	PASS
I14571.AG	OUTGROUP_T0	Argentina_SantiagodelEstero_400BP	OUTGROUP	T0	PASS
I14572.AG	OUTGROUP_T0	Argentina_SantiagodelEstero_400BP	OUTGROUP	T0	PASS
I14573.AG	OUTGROUP_T0	Argentina_SantiagodelEstero_400BP	OUTGROUP	T0	PASS
I14574.AG	OUTGROUP_T0	Argentina_SantiagodelEstero_400BP	OUTGROUP	T0	PASS
I14575.AG	OUTGROUP_T0	Argentina_SantiagodelEstero_400BP	OUTGROUP	T0	PASS
I14576.AG	OUTGROUP_T0	Argentina_SantiagodelEstero_500BP	OUTGROUP	T0	PASS
I14577.AG	OUTGROUP_T0	Argentina_SantiagodelEstero_500BP	OUTGROUP	T0	PASS
I14578.AG	OUTGROUP_T0	Argentina_SantiagodelEstero_500BP	OUTGROUP	T0	PASS
I14579.AG	OUTGROUP_T0	Argentina_SantiagodelEstero_500BP	OUTGROUP	T0	PASS
I14580.AG	OUTGROUP_T0	Argentina_SantiagodelEstero_500BP	OUTGROUP	T0	PASS
I14582.AG	OUTGROUP_T0	Argentina_SantiagodelEstero_500BP	OUTGROUP	T0	PASS
I14583.AG	OUTGROUP_T0	Argentina_SantiagodelEstero_500BP	OUTGROUP	T0	PASS
I14584.AG	OUTGROUP_T0	Argentina_SantiagodelEstero_500BP	OUTGROUP	T0	PASS
I14585.AG	EUROPE_CENTRAL_T1	Czechia_EBA_Unetice	EUROPE_CONTROL	T1	PASS
I14586.AG	EUROPE_CENTRAL_T2	Austria_EN_LBK	EUROPE_CONTROL	T2	PASS
I14588.AG	OUTGROUP_T1	Armenia_BagheriTchala_EIA	OUTGROUP	T1	PASS
I14599.AG	EUROPE_CENTRAL_T2	Slovakia_N_LBK	EUROPE_CONTROL	T2	PASS
I14600.AG	EUROPE_CENTRAL_T2	Slovakia_N_LBK	EUROPE_CONTROL	T2	PASS
I14601.AG	OUTGROUP_T1	Armenia_BagheriTchala_EIA	OUTGROUP	T1	PASS
I14602.AG	OUTGROUP_T1	Armenia_BagheriTchala_EIA	OUTGROUP	T1	PASS
I14605.AG	OUTGROUP_T1	Armenia_BagheriTchala_EIA	OUTGROUP	T1	PASS
I14606.AG	OUTGROUP_T1	Armenia_BagheriTchala_EIA	OUTGROUP	T1	PASS
I14617.AG	OUTGROUP_T1	Armenia_BagheriTchala_EIA	OUTGROUP	T1	PASS
I14618.AG	OUTGROUP_T1	Armenia_BagheriTchala_EIA	OUTGROUP	T1	PASS
I14619.AG	OUTGROUP_T1	Armenia_BagheriTchala_EIA	OUTGROUP	T1	PASS
I14620.AG	OUTGROUP_T1	Armenia_BagheriTchala_EIA	OUTGROUP	T1	PASS
I14621.AG	OUTGROUP_T1	Armenia_BagheriTchala_EIA	OUTGROUP	T1	PASS
I14622.AG	BALKANS_T0	Albania_Kenete_Medieval	EUROPE_CONTROL	T0	PASS
I14627.AG	ANATOLIA_T1	Turkey_C	OUTGROUP	T1	PASS
I14635.AG	ANATOLIA_T1	Turkey_Ancient	OUTGROUP	T1	PASS
I14636.AG	ANATOLIA_T1	Turkey_Ancient	OUTGROUP	T1	PASS
I14644.AG	ANATOLIA_T1	Turkey_Ancient	OUTGROUP	T1	PASS
I14645.AG	ANATOLIA_T0	Turkey_Medieval_Byzantine	OUTGROUP	T0	PASS
I14647.AG	ANATOLIA_T0	Turkey_Medieval_Byzantine-1	OUTGROUP	T0	PASS
I14648.AG	ANATOLIA_T0	Turkey_Medieval_Byzantine	OUTGROUP	T0	PASS
I14650.AG	ANATOLIA_T0	Turkey_Medieval_Byzantine-1	OUTGROUP	T0	PASS
I14651.AG	ANATOLIA_T0	Turkey_Medieval_Byzantine	OUTGROUP	T0	PASS
I14652.AG	ANATOLIA_T0	Turkey_Medieval_Byzantine-1	OUTGROUP	T0	PASS
I14675.AG	SARDINIA_T1	Italy_Sardinia_C_MonteClaro	EUROPE_CONTROL	T1	PASS
I14676.AG	SARDINIA_T1	Italy_Sardinia_C_MonteClaro	EUROPE_CONTROL	T1	PASS
I14677.AG	SARDINIA_T1	Italy_Sardinia_C_MonteClaro	EUROPE_CONTROL	T1	PASS
I14678.AG	SARDINIA_T1	Italy_Sardinia_C_MonteClaro	EUROPE_CONTROL	T1	PASS
I14686.AG	BALKANS_T0	Albania_Bardhoc_PostMedieval	EUROPE_CONTROL	T0	PASS
I14687.AG	BALKANS_T0	Albania_Bardhoc_PostMedieval	EUROPE_CONTROL	T0	PASS
I14688.AG	BALKANS_T1	Albania_Cinamak_IA	EUROPE_CONTROL	T1	PASS
I14689.AG	BALKANS_T1	Albania_Cinamak_EBA	EUROPE_CONTROL	T1	PASS
I14690.AG	BALKANS_T1	Albania_Cinamak_BA_IA	EUROPE_CONTROL	T1	PASS
I14692.AG	BALKANS_T1	Albania_Cinamak_BA_IA	EUROPE_CONTROL	T1	PASS
I14730.AG	ANATOLIA_T1	Turkey_C	OUTGROUP	T1	PASS
I14731.AG	ANATOLIA_T1	Turkey_Ancient	OUTGROUP	T1	PASS
I14734.AG	ANATOLIA_T1	Turkey_Ancient	OUTGROUP	T1	PASS
I14735.AG	ANATOLIA_T1	Turkey_Ancient	OUTGROUP	T1	PASS
I14736.AG	EUROPE_CENTRAL_T0	Germany_Medieval_Jewish-lowEastEU	EUROPE_CONTROL	T0	PASS
I14737.AG	EUROPE_CENTRAL_T0	Germany_Medieval_Jewish-lowEastEU	EUROPE_CONTROL	T0	PASS
I14738.AG	EUROPE_CENTRAL_T0	Germany_Medieval_Jewish-highEastEU	EUROPE_CONTROL	T0	PASS
I14739.AG	EUROPE_CENTRAL_T0	Germany_Medieval_Jewish-lowEastEU	EUROPE_CONTROL	T0	PASS
I14740.AG	EUROPE_CENTRAL_T0	Germany_Medieval_Jewish-highEastEU	EUROPE_CONTROL	T0	PASS
I14741.AG	EUROPE_CENTRAL_T0	Germany_Medieval_Jewish-lowEastEU	EUROPE_CONTROL	T0	PASS
I14743_d.AG	EUROPE_NW_T1	England_EIA	EUROPE_CONTROL	T1	PASS
I14747.AG	EUROPE_NW_T1	England_EIA	EUROPE_CONTROL	T1	PASS
I14759.AG	ANATOLIA_T1	Turkey_MBA	OUTGROUP	T1	PASS
I14760.AG	ANATOLIA_T0	Turkey_EarlyMedieval_Byzantine	OUTGROUP	T0	PASS
I14761.AG	ANATOLIA_T1	Turkey_MBA	OUTGROUP	T1	PASS
I14762.AG	ANATOLIA_T1	Turkey_MBA	OUTGROUP	T1	PASS
I14764.AG	ANATOLIA_T1	Turkey_Urartian-o	OUTGROUP	T1	PASS
I14765.AG	ANATOLIA_T1	Turkey_Urartian	OUTGROUP	T1	PASS
I14767.AG	ANATOLIA_T1	Turkey	OUTGROUP	T1	PASS
I14771.AG	EUROPE_EAST_T1	Russia_PrimorskyKrai_MN	EUROPE_CONTROL	T1	PASS
I14772.AG	EUROPE_EAST_T1	Russia_PrimorskyKrai_MN	EUROPE_CONTROL	T1	PASS
I14773.AG	EUROPE_EAST_T1	Russia_PrimorskyKrai_MN	EUROPE_CONTROL	T1	PASS
I14774.AG	EUROPE_EAST_T1	Russia_PrimorskyKrai_MN	EUROPE_CONTROL	T1	PASS
I14780.AG	AFRICA_E_T0	Kenya_Swahili	EAST_AFRICA	T0	PASS
I14781.AG	AFRICA_E_T0	Kenya_Swahili	EAST_AFRICA	T0	PASS
I14782.AG	ANATOLIA_T1	Turkey_MBA	OUTGROUP	T1	PASS
I14784.AG	ANATOLIA_T1	Turkey_MBA	OUTGROUP	T1	PASS
I14785.AG	ANATOLIA_T1	Turkey_MBA	OUTGROUP	T1	PASS
I14786.AG	ANATOLIA_T1	Turkey_MBA	OUTGROUP	T1	PASS
I14787.AG	ANATOLIA_T0	Turkey_EarlyMedieval_Byzantine-1	OUTGROUP	T0	PASS
I14788.AG	ANATOLIA_T1	Turkey_MBA	OUTGROUP	T1	PASS
I14789.AG	ANATOLIA_T1	Turkey_MBA	OUTGROUP	T1	PASS
I14790.AG	ANATOLIA_T0	Turkey_EarlyMedieval_Byzantine	OUTGROUP	T0	PASS
I14791.AG	ANATOLIA_T0	Turkey_EarlyMedieval_Byzantine	OUTGROUP	T0	PASS
I14792.AG	ANATOLIA_T1	Turkey_EBA-1	OUTGROUP	T1	PASS
I14793.AG	ANATOLIA_T1	Turkey_C	OUTGROUP	T1	PASS
I14794.AG	ANATOLIA_T1	Turkey_EBA-1	OUTGROUP	T1	PASS
I14797.AG	ANATOLIA_T1	Turkey_EBA-1	OUTGROUP	T1	PASS
I14798.AG	ANATOLIA_T1	Turkey_EBA-1	OUTGROUP	T1	PASS
I14799.AG	ANATOLIA_T0	Turkey_Roman_LateAntiquity	OUTGROUP	T0	PASS
I14800.AG	EUROPE_NW_T1	England_MIA	EUROPE_CONTROL	T1	PASS
I14801.AG	EUROPE_NW_T1	England_MIA	EUROPE_CONTROL	T1	PASS
I14804.AG	EUROPE_NW_T1	England_MIA	EUROPE_CONTROL	T1	PASS
I14806.AG	EUROPE_NW_T1	England_MIA	EUROPE_CONTROL	T1	PASS
I14807.AG	EUROPE_NW_T1	England_MIA	EUROPE_CONTROL	T1	PASS
I14808.AG	EUROPE_NW_T1	England_MIA	EUROPE_CONTROL	T1	PASS
I14809.AG	EUROPE_NW_T1	England_LIA_MIA	EUROPE_CONTROL	T1	PASS
I14812.AG	OUTGROUP_T1	Armenia_Karnut_IA_Urartian	OUTGROUP	T1	PASS
I14813.AG	OUTGROUP_T1	Armenia_Tavshut_MBA	OUTGROUP	T1	PASS
I14816.AG	OUTGROUP_T1	USA_California_4900BP	OUTGROUP	T1	PASS
I14817.AG	OUTGROUP_T0	USA_California_900BP	OUTGROUP	T0	PASS
I14819.AG	EUROPE_EAST_T1	Russia_PrimorskyKrai_MN	EUROPE_CONTROL	T1	PASS
I14820.AG	ANATOLIA_T0	Turkey_OttomanPeriod	OUTGROUP	T0	PASS
I14821.AG	ANATOLIA_T0	Turkey_Medieval_Byzantine	OUTGROUP	T0	PASS
I14822.AG	ANATOLIA_T0	Turkey_Medieval_Byzantine	OUTGROUP	T0	PASS
I14823.AG	ANATOLIA_T0	Turkey_OttomanPeriod	OUTGROUP	T0	PASS
I14824.AG	ANATOLIA_T0	Turkey_Medieval_Byzantine	OUTGROUP	T0	PASS
I14825.AG	OUTGROUP_T1	USA_California_3400BP	OUTGROUP	T1	PASS
I14826.AG	OUTGROUP_T1	USA_California_3400BP	OUTGROUP	T1	PASS
I14831.AG	ANATOLIA_T0	Turkey_Medieval_Byzantine	OUTGROUP	T0	PASS
I14832.AG	ANATOLIA_T0	Turkey_Medieval_Byzantine	OUTGROUP	T0	PASS
I14833.AG	ANATOLIA_T0	Turkey_Medieval_Byzantine	OUTGROUP	T0	PASS
I14837.AG	EUROPE_NW_T1	England_LIA_MIA	EUROPE_CONTROL	T1	PASS
I14839.AG	ANATOLIA_T0	Turkey_Medieval_Byzantine	OUTGROUP	T0	PASS
I14840.AG	ANATOLIA_T0	Turkey_Medieval_Byzantine	OUTGROUP	T0	PASS
I14842.AG	ANATOLIA_T0	Turkey_Medieval_Byzantine	OUTGROUP	T0	PASS
I14843.AG	ANATOLIA_T0	Turkey_Medieval_Byzantine	OUTGROUP	T0	PASS
I14844.AG	ANATOLIA_T0	Turkey_OttomanPeriod	OUTGROUP	T0	PASS
I14845.AG	ANATOLIA_T0	Turkey_ImperialRoman	OUTGROUP	T0	PASS
I14846.AG	EUROPE_CENTRAL_T0	Germany_Medieval_Jewish	EUROPE_CONTROL	T0	PASS
I14847.AG	EUROPE_CENTRAL_T0	Germany_Medieval_Jewish-highEastEU	EUROPE_CONTROL	T0	PASS
I14848.AG	EUROPE_CENTRAL_T0	Germany_Medieval_Jewish	EUROPE_CONTROL	T0	PASS
I14849.AG	EUROPE_CENTRAL_T0	Germany_Medieval_Jewish	EUROPE_CONTROL	T0	PASS
I14850.AG	EUROPE_CENTRAL_T0	Germany_Medieval_Jewish-highEastEU	EUROPE_CONTROL	T0	PASS
I14851.AG	EUROPE_CENTRAL_T0	Germany_Medieval_Jewish-lowEastEU	EUROPE_CONTROL	T0	PASS
I14852.AG	EUROPE_CENTRAL_T0	Germany_Medieval_Jewish-lowEastEU	EUROPE_CONTROL	T0	PASS
I14853.AG	EUROPE_CENTRAL_T0	Germany_Medieval_Jewish-highEastEU	EUROPE_CONTROL	T0	PASS
I14854.AG	EUROPE_CENTRAL_T0	Germany_Medieval_Jewish	EUROPE_CONTROL	T0	PASS
I14855.AG	EUROPE_CENTRAL_T0	Germany_Medieval_Jewish	EUROPE_CONTROL	T0	PASS
I14857.AG	EUROPE_NW_T1	England_EIA	EUROPE_CONTROL	T1	PASS
I14859.AG	EUROPE_NW_T1	England_MIA	EUROPE_CONTROL	T1	PASS
I14860.AG	EUROPE_NW_T1	England_MIA	EUROPE_CONTROL	T1	PASS
I14861.AG	EUROPE_NW_T1	England_LBA-ohighEEF	EUROPE_CONTROL	T1	PASS
I14862.AG	EUROPE_NW_T1	England_LBA	EUROPE_CONTROL	T1	PASS
I14863.AG	EUROPE_NW_T1	England_MIA	EUROPE_CONTROL	T1	PASS
I14864.AG	EUROPE_NW_T1	England_LBA	EUROPE_CONTROL	T1	PASS
I14865.AG	EUROPE_NW_T1	England_LBA-ohighEEF	EUROPE_CONTROL	T1	PASS
I14866.AG	EUROPE_NW_T1	England_MIA	EUROPE_CONTROL	T1	PASS
I14872.AG	GREECE_T1	Greece_Attica_KolikrepiSpata_BA	EUROPE_CONTROL	T1	PASS
I14875.AG	OUTGROUP_T0	Bahamas_Abaco_Ceramic	OUTGROUP	T0	PASS
I14876.AG	OUTGROUP_T0	Bahamas_Eleuthera_Ceramic	OUTGROUP	T0	PASS
I14879.AG	OUTGROUP_T0	Bahamas_Andros_Ceramic	OUTGROUP	T0	PASS
I14880.AG	OUTGROUP_T0	Bahamas_Andros_Ceramic	OUTGROUP	T0	PASS
I14881.AG	OUTGROUP_T0	Bahamas_Andros_Ceramic	OUTGROUP	T0	PASS
I14882.AG	OUTGROUP_T0	Bahamas_Andros_Ceramic	OUTGROUP	T0	PASS
I14883.AG	OUTGROUP_T0	Bahamas_Andros_Ceramic	OUTGROUP	T0	PASS
I14891.AG	IBERIA_T1	Spain_Punic_African	IBERIA	T1	PASS
I14897.AG	EUROPE_CENTRAL_T0	Germany_Medieval_Jewish-highEastEU	EUROPE_CONTROL	T0	PASS
I14898.AG	EUROPE_CENTRAL_T0	Germany_Medieval_Jewish-highEastEU	EUROPE_CONTROL	T0	PASS
I14899.AG	EUROPE_CENTRAL_T0	Germany_Medieval_Jewish	EUROPE_CONTROL	T0	PASS
I14900.AG	EUROPE_CENTRAL_T0	Germany_Medieval_Jewish	EUROPE_CONTROL	T0	PASS
I14901.AG	EUROPE_CENTRAL_T0	Germany_Medieval_Jewish	EUROPE_CONTROL	T0	PASS
I14903.AG	EUROPE_CENTRAL_T0	Germany_Medieval_Jewish-lowEastEU	EUROPE_CONTROL	T0	PASS
I14904.AG	EUROPE_CENTRAL_T0	Germany_Medieval_Jewish-highEastEU	EUROPE_CONTROL	T0	PASS
I14906.AG	OUTGROUP_T0	Bahamas_Eleuthera_Ceramic	OUTGROUP	T0	PASS
I14916.AG	CRETE_T1	Greece_Crete_Zakros_Karaviadaina_BA	EUROPE_CONTROL	T1	PASS
I14920.AG	OUTGROUP_T0	Bahamas_Eleuthera_Ceramic	OUTGROUP	T0	PASS
I14921.AG	OUTGROUP_T0	Bahamas_Eleuthera_Ceramic	OUTGROUP	T0	PASS
I14922.AG	OUTGROUP_T0	Bahamas_Abaco_Ceramic	OUTGROUP	T0	PASS
I14923.AG	OUTGROUP_T0	Bahamas_Moores_Ceramic	OUTGROUP	T0	PASS
I14925.AG	OUTGROUP_T0	Taiwan_IA	OUTGROUP	T0	PASS
I14926.AG	OUTGROUP_T0	Taiwan_IA	OUTGROUP	T0	PASS
I14927.AG	OUTGROUP_T0	Taiwan_IA	OUTGROUP	T0	PASS
I14928.AG	OUTGROUP_T0	Taiwan_IA	OUTGROUP	T0	PASS
I14929.AG	OUTGROUP_T0	Taiwan_IA	OUTGROUP	T0	PASS
I14931.AG	OUTGROUP_T0	Taiwan_IA	OUTGROUP	T0	PASS
I14933.AG	OUTGROUP_T0	Taiwan_IA	OUTGROUP	T0	PASS
I14934.AG	OUTGROUP_T0	Taiwan_IA	OUTGROUP	T0	PASS
I14937.AG	OUTGROUP_T0	Taiwan_IA	OUTGROUP	T0	PASS
I14962.AG	EUROPE_CENTRAL_T2	Hungary_N_Koros	EUROPE_CONTROL	T2	PASS
I14965.AG	EUROPE_CENTRAL_T2	Hungary_N_Koros	EUROPE_CONTROL	T2	PASS
I14980.AG	EUROPE_CENTRAL_T1	Czechia_IA_Hallstatt	EUROPE_CONTROL	T1	PASS
I14982.AG	EUROPE_CENTRAL_T1	Czechia_IA_Hallstatt-o	EUROPE_CONTROL	T1	PASS
I14983.AG	EUROPE_CENTRAL_T1	Czechia_IA_Hallstatt	EUROPE_CONTROL	T1	PASS
I14985.AG	EUROPE_CENTRAL_T1	Czechia_IA_LaTene	EUROPE_CONTROL	T1	PASS
I14986.AG	EUROPE_CENTRAL_T1	Czechia_IA_LaTene	EUROPE_CONTROL	T1	PASS
I14987.AG	EUROPE_CENTRAL_T1	Czechia_IA_LaTene	EUROPE_CONTROL	T1	PASS
I14988.AG	EUROPE_CENTRAL_T1	Czechia_IA_LaTene	EUROPE_CONTROL	T1	PASS
I14990.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I14991.AG	OUTGROUP_T0	DominicanRepublic_LateCeramic	OUTGROUP	T0	PASS
I14994.AG	OUTGROUP_T0	DominicanRepublic_LateCeramic	OUTGROUP	T0	PASS
I15027.AG	EUROPE_NW_T0	France_Medieval-o	EUROPE_CONTROL	T0	PASS
I15028.AG	EUROPE_NW_T1	France_EBA	EUROPE_CONTROL	T1	PASS
I15029.AG	EUROPE_NW_T1	France_N	EUROPE_CONTROL	T1	PASS
I15030.AG	EUROPE_NW_T1	France_N	EUROPE_CONTROL	T1	PASS
I15031.AG	EUROPE_NW_T1	France_N	EUROPE_CONTROL	T1	PASS
I15032.AG	EUROPE_NW_T1	France_N	EUROPE_CONTROL	T1	PASS
I15033.AG	EUROPE_NW_T1	France_EBA	EUROPE_CONTROL	T1	PASS
I15034.AG	EUROPE_NW_T1	France_N_BA	EUROPE_CONTROL	T1	PASS
I15035.AG	EUROPE_NW_T1	France_N	EUROPE_CONTROL	T1	PASS
I15039.AG	EUROPE_CENTRAL_T1	Czechia_IA_LaTene	EUROPE_CONTROL	T1	PASS
I15040.AG	EUROPE_CENTRAL_T1	Czechia_IA_LaTene	EUROPE_CONTROL	T1	PASS
I15041.AG	EUROPE_CENTRAL_T1	Czechia_LBA	EUROPE_CONTROL	T1	PASS
I15042.AG	EUROPE_CENTRAL_T1	Czechia_IA_LaTene	EUROPE_CONTROL	T1	PASS
I15043.AG	EUROPE_CENTRAL_T1	Czechia_IA_LaTene	EUROPE_CONTROL	T1	PASS
I15044.AG	EUROPE_CENTRAL_T1	Czechia_IA_LaTene	EUROPE_CONTROL	T1	PASS
I15045.AG	EUROPE_CENTRAL_T1	Czechia_IA_LaTene	EUROPE_CONTROL	T1	PASS
I15046.AG	EUROPE_CENTRAL_T1	Czechia_IA_LaTene	EUROPE_CONTROL	T1	PASS
I15047.AG	EUROPE_CENTRAL_T1	Czechia_IA_LaTene	EUROPE_CONTROL	T1	PASS
I15048.AG	EUROPE_CENTRAL_T1	Czechia_IA_LaTene	EUROPE_CONTROL	T1	PASS
I15049.AG	EUROPE_CENTRAL_T1	Czechia_IA_LaTene	EUROPE_CONTROL	T1	PASS
I15050.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15051.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15071.AG	EUROPE_CENTRAL_T1	Czechia_IA_Hallstatt	EUROPE_CONTROL	T1	PASS
I15073.AG	EUROPE_CENTRAL_T2	Hungary_EN_Koros	EUROPE_CONTROL	T2	PASS
I15074.AG	EUROPE_CENTRAL_T2	Hungary_N_Koros	EUROPE_CONTROL	T2	PASS
I15081.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15082.AG	OUTGROUP_T0	DominicanRepublic_LateCeramic	OUTGROUP	T0	PASS
I15105.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15106.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15107.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15108.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15109.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15111.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15112.AG	OUTGROUP_T0	DominicanRepublic_Ceramic	OUTGROUP	T0	PASS
I15132.AG	OUTGROUP_T1	Armenia_DzhoghazBerkaber_EBA_KuraAraxes	OUTGROUP	T1	PASS
I15156.AG	OUTGROUP_T0	Taiwan_IA	OUTGROUP	T0	PASS
I15158.AG	OUTGROUP_T0	Taiwan_IA	OUTGROUP	T0	PASS
I15159.AG	OUTGROUP_T0	Taiwan_IA	OUTGROUP	T0	PASS
I15160.AG	OUTGROUP_T0	Taiwan_IA	OUTGROUP	T0	PASS
I15162.AG	OUTGROUP_T0	Taiwan_IA	OUTGROUP	T0	PASS
I15166.AG	OUTGROUP_T0	Taiwan_IA	OUTGROUP	T0	PASS
I15168.AG	OUTGROUP_T2	USA_California_7000BP	OUTGROUP	T2	PASS
I15170.AG	OUTGROUP_T0	USA_California_1500BP	OUTGROUP	T0	PASS
