group_id	med_node	country	region	T0	T1	T2	T3	T4	T5	T6	UNDATED	TOTAL
Turkey_N	ANATOLIA	Turkey	OUTGROUP	0	1	65	0	0	0	0	0	66
Turkey_C	ANATOLIA	Turkey	OUTGROUP	0	51	14	0	0	0	0	0	65
Turkey_Catalhoyuk_MN	ANATOLIA	Turkey	OUTGROUP	0	0	46	0	0	0	0	0	46
Turkey_Medieval_Byzantine	ANATOLIA	Turkey	OUTGROUP	34	0	0	0	0	0	0	0	34
Turkey_Catalhoyuk_LN	ANATOLIA	Turkey	OUTGROUP	0	0	32	0	0	0	0	0	32
Turkey_MLBA	ANATOLIA	Turkey	OUTGROUP	0	31	0	0	0	0	0	0	31
Turkey_PPN	ANATOLIA	Turkey	OUTGROUP	0	0	29	0	0	0	0	0	29
Turkey_EBA	ANATOLIA	Turkey	OUTGROUP	0	26	0	0	0	0	0	0	26
Turkey_Ancient	ANATOLIA	Turkey	OUTGROUP	0	24	0	0	0	0	0	0	24
Turkey_Catalhoyuk_EN	ANATOLIA	Turkey	OUTGROUP	0	0	17	0	0	0	0	0	17
Turkey_BA	ANATOLIA	Turkey	OUTGROUP	0	13	0	0	0	0	0	0	13
Turkey_MBA	ANATOLIA	Turkey	OUTGROUP	0	13	0	0	0	0	0	0	13
Turkey_OttomanPeriod_ArabGraves	ANATOLIA	Turkey	OUTGROUP	12	0	0	0	0	0	0	0	12
Turkey_EarlyMedieval_Byzantine	ANATOLIA	Turkey	OUTGROUP	10	0	0	0	0	0	0	0	10
Turkey_Catalhoyuk_N	ANATOLIA	Turkey	OUTGROUP	0	0	10	0	0	0	0	0	10
Turkey_LateAntiquity_Byzantine	ANATOLIA	Turkey	OUTGROUP	9	0	0	0	0	0	0	0	9
Turkey_LateAntiquity_ImperialRoman	ANATOLIA	Turkey	OUTGROUP	7	0	0	0	0	0	0	0	7
Turkey_Ancient-1	ANATOLIA	Turkey	OUTGROUP	0	6	0	0	0	0	0	0	6
Turkey_IA	ANATOLIA	Turkey	OUTGROUP	0	6	0	0	0	0	0	0	6
Turkey_OttomanPeriod	ANATOLIA	Turkey	OUTGROUP	5	0	0	0	0	0	0	0	5
Turkey_ImperialRoman_Roman	ANATOLIA	Turkey	OUTGROUP	5	0	0	0	0	0	0	0	5
Turkey_Urartian	ANATOLIA	Turkey	OUTGROUP	0	5	0	0	0	0	0	0	5
Turkey_EBA-1	ANATOLIA	Turkey	OUTGROUP	0	5	0	0	0	0	0	0	5
Turkey_ImperialRoman	ANATOLIA	Turkey	OUTGROUP	4	0	0	0	0	0	0	0	4
Turkey_AssyrianColonyPeriod	ANATOLIA	Turkey	OUTGROUP	0	3	0	0	0	0	0	0	3
Turkey_Medieval_Byzantine-1	ANATOLIA	Turkey	OUTGROUP	3	0	0	0	0	0	0	0	3
Turkey_Ancient-2	ANATOLIA	Turkey	OUTGROUP	0	2	0	0	0	0	0	0	2
Turkey_OldHittitePeriod	ANATOLIA	Turkey	OUTGROUP	0	2	0	0	0	0	0	0	2
Turkey_EarlyMedieval_Byzantine-1	ANATOLIA	Turkey	OUTGROUP	2	0	0	0	0	0	0	0	2
Turkey_Medieval	ANATOLIA	Turkey	OUTGROUP	2	0	0	0	0	0	0	0	2
Turkey_Catalhoyuk_EarlyC_LN	ANATOLIA	Turkey	OUTGROUP	0	0	2	0	0	0	0	0	2
Turkey_Catalhoyuk_C	ANATOLIA	Turkey	OUTGROUP	0	0	2	0	0	0	0	0	2
Turkish	ANATOLIA	Turkey	OUTGROUP	2	0	0	0	0	0	0	0	2
Turkey_Ancient-3	ANATOLIA	Turkey	OUTGROUP	0	1	0	0	0	0	0	0	1
Turkey_Ancient_Persian	ANATOLIA	Turkey	OUTGROUP	0	1	0	0	0	0	0	0	1
Turkey_LateAntiquity_ImperialRoman-1	ANATOLIA	Turkey	OUTGROUP	1	0	0	0	0	0	0	0	1
Turkey_LateAntiquity_ImperialRoman-2	ANATOLIA	Turkey	OUTGROUP	1	0	0	0	0	0	0	0	1
Turkey_OttomanPeriod_Ottoman-1	ANATOLIA	Turkey	OUTGROUP	1	0	0	0	0	0	0	0	1
Turkey_OttomanPeriod_Ottoman-2	ANATOLIA	Turkey	OUTGROUP	1	0	0	0	0	0	0	0	1
Turkey_Epipaleolithic	ANATOLIA	Turkey	OUTGROUP	0	0	0	1	0	0	0	0	1
Turkey_OttomanPeriod_Modern	ANATOLIA	Turkey	OUTGROUP	1	0	0	0	0	0	0	0	1
Turkey_MLBA-o	ANATOLIA	Turkey	OUTGROUP	0	1	0	0	0	0	0	0	1
Turkey_N-o	ANATOLIA	Turkey	OUTGROUP	0	0	1	0	0	0	0	0	1
Turkey_EarlyMedieval_Byzantine-2	ANATOLIA	Turkey	OUTGROUP	1	0	0	0	0	0	0	0	1
Turkey_EarlyMedieval_Byzantine-3	ANATOLIA	Turkey	OUTGROUP	1	0	0	0	0	0	0	0	1
Turkey_Urartian-o	ANATOLIA	Turkey	OUTGROUP	0	1	0	0	0	0	0	0	1
Turkey	ANATOLIA	Turkey	OUTGROUP	0	1	0	0	0	0	0	0	1
Turkey_Roman_LateAntiquity	ANATOLIA	Turkey	OUTGROUP	1	0	0	0	0	0	0	0	1
Turkey_ImperialRoman-o	ANATOLIA	Turkey	OUTGROUP	1	0	0	0	0	0	0	0	1
Turkey_PPNA	ANATOLIA	Turkey	OUTGROUP	0	0	1	0	0	0	0	0	1
Turkey_PPN-o	ANATOLIA	Turkey	OUTGROUP	0	0	1	0	0	0	0	0	1
Turkey_LN	ANATOLIA	Turkey	OUTGROUP	0	0	1	0	0	0	0	0	1
Turkey_Hellenistic-o	ANATOLIA	Turkey	OUTGROUP	0	1	0	0	0	0	0	0	1
Romania_C_Bodrogkeresztur	BALKANS	Romania	EUROPE_CONTROL	0	57	24	0	0	0	0	0	81
Serbia_IronGates_Mesolithic	BALKANS	Serbia	EUROPE_CONTROL	0	0	72	0	0	0	0	0	72
Romania_C_Gumelnita	BALKANS	Romania	EUROPE_CONTROL	0	0	44	0	0	0	0	0	44
Croatia_C_Lasinja	BALKANS	Croatia	EUROPE_CONTROL	0	0	35	0	0	0	0	0	35
Croatia_MLBA	BALKANS	Croatia	EUROPE_CONTROL	0	30	0	0	0	0	0	0	30
Serbia_EBA_Maros	BALKANS	Serbia	EUROPE_CONTROL	0	29	0	0	0	0	0	0	29
Serbia_ImperialRoman	BALKANS	Serbia	EUROPE_CONTROL	26	0	0	0	0	0	0	0	26
Croatia_EIA	BALKANS	Croatia	EUROPE_CONTROL	1	23	0	0	0	0	0	0	24
Bulgaria_Varna_C	BALKANS	Bulgaria	EUROPE_CONTROL	0	0	24	0	0	0	0	0	24
Slovenia_EIA	BALKANS	Slovenia	EUROPE_CONTROL	0	23	0	0	0	0	0	0	23
Serbia_LateAntiquity_ImperialRoman	BALKANS	Serbia	EUROPE_CONTROL	20	0	0	0	0	0	0	0	20
Croatia_Roman_LateAntiquity	BALKANS	Croatia	EUROPE_CONTROL	19	0	0	0	0	0	0	0	19
Romania_EBA_Yamnaya	BALKANS	Romania	EUROPE_CONTROL	0	17	0	0	0	0	0	0	17
Croatia_MBA	BALKANS	Croatia	EUROPE_CONTROL	0	16	0	0	0	0	0	0	16
Bulgaria_Yunatsite_C	BALKANS	Bulgaria	EUROPE_CONTROL	0	0	16	0	0	0	0	0	16
NorthMacedonia_IA	BALKANS	North Macedonia	EUROPE_CONTROL	0	15	0	0	0	0	0	0	15
Croatia_MN	BALKANS	Croatia	EUROPE_CONTROL	0	0	15	0	0	0	0	0	15
Croatia_MN_Sopot	BALKANS	Croatia	EUROPE_CONTROL	0	0	13	0	0	0	0	0	13
Croatia_EarlyMedieval_Avar	BALKANS	Croatia	EUROPE_CONTROL	12	0	0	0	0	0	0	0	12
Bulgaria_Yunatsite_EBA	BALKANS	Bulgaria	EUROPE_CONTROL	0	12	0	0	0	0	0	0	12
Serbia_Roman_LateAntiquity	BALKANS	Serbia	EUROPE_CONTROL	11	0	0	0	0	0	0	0	11
Croatia_MBA_Cetina	BALKANS	Croatia	EUROPE_CONTROL	0	11	0	0	0	0	0	0	11
Bulgaria_KapitanAndreevo_EIA	BALKANS	Bulgaria	EUROPE_CONTROL	0	11	0	0	0	0	0	0	11
Serbia_EN_Starcevo	BALKANS	Serbia	EUROPE_CONTROL	0	0	9	0	0	0	0	0	9
Croatia_LateAntiquity	BALKANS	Croatia	EUROPE_CONTROL	9	0	0	0	0	0	0	0	9
Romania_IronGates_Mesolithic	BALKANS	Romania	EUROPE_CONTROL	0	0	8	0	0	0	0	0	8
Croatia_LateAntiquity_ImperialRoman_Roman	BALKANS	Croatia	EUROPE_CONTROL	8	0	0	0	0	0	0	0	8
Croatia_ImperialRoman	BALKANS	Croatia	EUROPE_CONTROL	8	0	0	0	0	0	0	0	8
Croatia_EarlyMedieval	BALKANS	Croatia	EUROPE_CONTROL	8	0	0	0	0	0	0	0	8
Romania_Eneolithic-oEEF	BALKANS	Romania	EUROPE_CONTROL	0	0	7	0	0	0	0	0	7
Croatia_Dalmatia_ImperialRoman	BALKANS	Croatia	EUROPE_CONTROL	7	0	0	0	0	0	0	0	7
Romania_BA_Arman	BALKANS	Romania	EUROPE_CONTROL	0	7	0	0	0	0	0	0	7
Montenegro_MLBA_Cetina	BALKANS	Montenegro	EUROPE_CONTROL	0	7	0	0	0	0	0	0	7
Serbia_EN	BALKANS	Serbia	EUROPE_CONTROL	0	0	6	0	0	0	0	0	6
Croatia_Dalmatia_LateAntiquity_Roman	BALKANS	Croatia	EUROPE_CONTROL	6	0	0	0	0	0	0	0	6
Serbia_ImperialRoman_Elite_Roman	BALKANS	Serbia	EUROPE_CONTROL	6	0	0	0	0	0	0	0	6
Albania_Cinamak_IA	BALKANS	Albania	EUROPE_CONTROL	1	5	0	0	0	0	0	0	6
Bulgaria_Dzhulyunitsa_N	BALKANS	Bulgaria	EUROPE_CONTROL	0	0	5	0	0	0	0	0	5
Croatia_VenetiaHistria_LateAntiquity_Roman	BALKANS	Croatia	EUROPE_CONTROL	5	0	0	0	0	0	0	0	5
Montenegro_DocleaBjelovine_Roman	BALKANS	Montenegro	EUROPE_CONTROL	5	0	0	0	0	0	0	0	5
Montenegro_MLBA	BALKANS	Montenegro	EUROPE_CONTROL	0	5	0	0	0	0	0	0	5
Serbia_EarlyMedieval_Byzantine_Slav	BALKANS	Serbia	EUROPE_CONTROL	5	0	0	0	0	0	0	0	5
Serbia_BA_Maros	BALKANS	Serbia	EUROPE_CONTROL	0	5	0	0	0	0	0	0	5
Albania_Barc_PostMedieval	BALKANS	Albania	EUROPE_CONTROL	5	0	0	0	0	0	0	0	5
Bulgaria_Smyadovo_C	BALKANS	Bulgaria	EUROPE_CONTROL	0	0	4	0	0	0	0	0	4
Croatia_N_Cardial	BALKANS	Croatia	EUROPE_CONTROL	0	0	4	0	0	0	0	0	4
NorthMacedonia_Classical_Hellenistic	BALKANS	North Macedonia	EUROPE_CONTROL	0	4	0	0	0	0	0	0	4
Bulgaria_MalakPreslavets_N	BALKANS	Bulgaria	EUROPE_CONTROL	0	0	4	0	0	0	0	0	4
Slovenia_VenetiaHistria_LateAntiquity_ImperialRoman	BALKANS	Slovenia	EUROPE_CONTROL	4	0	0	0	0	0	0	0	4
Serbia_Medieval	BALKANS	Serbia	EUROPE_CONTROL	4	0	0	0	0	0	0	0	4
Albania_Bardhoc_PostMedieval	BALKANS	Albania	EUROPE_CONTROL	4	0	0	0	0	0	0	0	4
Bulgaria_TellKran_EBA	BALKANS	Bulgaria	EUROPE_CONTROL	0	4	0	0	0	0	0	0	4
Romania_N_Boian	BALKANS	Romania	EUROPE_CONTROL	0	0	4	0	0	0	0	0	4
Bulgaria_Dzhulyunitsa_EBA-1	BALKANS	Bulgaria	EUROPE_CONTROL	0	3	0	0	0	0	0	0	3
Bulgaria_Dzhulyunitsa_EBA	BALKANS	Bulgaria	EUROPE_CONTROL	0	3	0	0	0	0	0	0	3
Bulgaria_MalakPreslavets_N-oHighEEF	BALKANS	Bulgaria	EUROPE_CONTROL	0	0	3	0	0	0	0	0	3
Romania_MLBA	BALKANS	Romania	EUROPE_CONTROL	0	3	0	0	0	0	0	0	3
Bulgaria_MalakPreslavets_N-oLowEEF	BALKANS	Bulgaria	EUROPE_CONTROL	0	0	3	0	0	0	0	0	3
Bulgaria_Yabalkovo_N	BALKANS	Bulgaria	EUROPE_CONTROL	0	0	3	0	0	0	0	0	3
Romania_N	BALKANS	Romania	EUROPE_CONTROL	0	0	3	0	0	0	0	0	3
Serbia_OttomanPeriod_Ottoman	BALKANS	Serbia	EUROPE_CONTROL	3	0	0	0	0	0	0	0	3
Romania_UP	BALKANS	Romania	EUROPE_CONTROL	0	0	0	0	3	0	0	0	3
Romania_EN	BALKANS	Romania	EUROPE_CONTROL	0	0	3	0	0	0	0	0	3
Croatia_LBA_EIA	BALKANS	Croatia	EUROPE_CONTROL	0	3	0	0	0	0	0	0	3
Croatia_Roman_LateAntiquity-oLevant	BALKANS	Croatia	EUROPE_CONTROL	3	0	0	0	0	0	0	0	3
Croatia_LateAntiquity_ImperialRoman	BALKANS	Croatia	EUROPE_CONTROL	3	0	0	0	0	0	0	0	3
Croatia_LateAntiquity-oEurope	BALKANS	Croatia	EUROPE_CONTROL	3	0	0	0	0	0	0	0	3
Serbia_MigrationPeriod_Gepids	BALKANS	Serbia	EUROPE_CONTROL	3	0	0	0	0	0	0	0	3
Croatia_EN_Starcevo	BALKANS	Croatia	EUROPE_CONTROL	0	0	3	0	0	0	0	0	3
Serbia_Medieval_Byzantine_Slav	BALKANS	Serbia	EUROPE_CONTROL	3	0	0	0	0	0	0	0	3
Slovenia_MBA	BALKANS	Slovenia	EUROPE_CONTROL	0	3	0	0	0	0	0	0	3
Croatia_MBA_Cetina-Dup	BALKANS	Croatia	EUROPE_CONTROL	0	3	0	0	0	0	0	0	3
Romania_EBA_Yamnaya-oSouth	BALKANS	Romania	EUROPE_CONTROL	0	3	0	0	0	0	0	0	3
Bulgaria_Krepost_N	BALKANS	Bulgaria	EUROPE_CONTROL	0	0	3	0	0	0	0	0	3
Bulgaria_Boyanovo_EBA	BALKANS	Bulgaria	EUROPE_CONTROL	0	3	0	0	0	0	0	0	3
Bulgaria_PetkoKaravelovo_C	BALKANS	Bulgaria	EUROPE_CONTROL	0	0	3	0	0	0	0	0	3
Bulgaria_Smyadovo_EBA	BALKANS	Bulgaria	EUROPE_CONTROL	0	2	0	0	0	0	0	0	2
Romania_Mesolithic	BALKANS	Romania	EUROPE_CONTROL	0	0	2	0	0	0	0	0	2
Croatia_MN_Starcevo	BALKANS	Croatia	EUROPE_CONTROL	0	0	2	0	0	0	0	0	2
Serbia_IronGates_N	BALKANS	Serbia	EUROPE_CONTROL	0	0	2	0	0	0	0	0	2
NorthMacedonia_BA	BALKANS	North Macedonia	EUROPE_CONTROL	0	2	0	0	0	0	0	0	2
NorthMacedonia_N	BALKANS	North Macedonia	EUROPE_CONTROL	0	1	1	0	0	0	0	0	2
Serbia_EBA_Yamnaya	BALKANS	Serbia	EUROPE_CONTROL	0	2	0	0	0	0	0	0	2
Bulgaria_Sushina_C	BALKANS	Bulgaria	EUROPE_CONTROL	0	0	2	0	0	0	0	0	2
Bulgaria_Ivanovo_C	BALKANS	Bulgaria	EUROPE_CONTROL	0	0	2	0	0	0	0	0	2
Serbia_EN_Starcevo-o	BALKANS	Serbia	EUROPE_CONTROL	0	0	2	0	0	0	0	0	2
Croatia_EN_Impressa	BALKANS	Croatia	EUROPE_CONTROL	0	0	2	0	0	0	0	0	2
Croatia_N_Starcevo	BALKANS	Croatia	EUROPE_CONTROL	0	2	0	0	0	0	0	0	2
Serbia_IronGates_Mesolithic-o	BALKANS	Serbia	EUROPE_CONTROL	0	0	2	0	0	0	0	0	2
Bulgaria_Dzhulyunitsa_IA	BALKANS	Bulgaria	EUROPE_CONTROL	0	2	0	0	0	0	0	0	2
Romania_N-o	BALKANS	Romania	EUROPE_CONTROL	0	0	2	0	0	0	0	0	2
Romania_BA1-1	BALKANS	Romania	EUROPE_CONTROL	0	2	0	0	0	0	0	0	2
Slovenia_VenetiaHistria_ImperialRoman	BALKANS	Slovenia	EUROPE_CONTROL	2	0	0	0	0	0	0	0	2
Serbia_LateAntiquity_ImperialRoman_Roman_possible	BALKANS	Serbia	EUROPE_CONTROL	2	0	0	0	0	0	0	0	2
Serbia_Roman	BALKANS	Serbia	EUROPE_CONTROL	2	0	0	0	0	0	0	0	2
Serbia_LateAntiquity_ImperialRoman_Roman	BALKANS	Serbia	EUROPE_CONTROL	2	0	0	0	0	0	0	0	2
Serbia_EBA_Maros-oAegean	BALKANS	Serbia	EUROPE_CONTROL	0	2	0	0	0	0	0	0	2
Montenegro_IA	BALKANS	Montenegro	EUROPE_CONTROL	0	2	0	0	0	0	0	0	2
Bulgaria_Sabrano_EBA_Ezero	BALKANS	Bulgaria	EUROPE_CONTROL	0	2	0	0	0	0	0	0	2
Bulgaria_BeliBreyag_EBA	BALKANS	Bulgaria	EUROPE_CONTROL	0	2	0	0	0	0	0	0	2
Romania_BA_Arman-o	BALKANS	Romania	EUROPE_CONTROL	0	2	0	0	0	0	0	0	2
Bulgaria_Ryahovets_Medieval	BALKANS	Bulgaria	EUROPE_CONTROL	2	0	0	0	0	0	0	0	2
Bulgaria_Dzhulyunitsa_N-o	BALKANS	Bulgaria	EUROPE_CONTROL	0	0	2	0	0	0	0	0	2
Albania_N_C	BALKANS	Albania	EUROPE_CONTROL	0	0	2	0	0	0	0	0	2
Bulgaria_GoljamataMogila_EBA_Yamnaya	BALKANS	Bulgaria	EUROPE_CONTROL	0	2	0	0	0	0	0	0	2
Montenegro_MLBA_Cetina-o	BALKANS	Montenegro	EUROPE_CONTROL	0	2	0	0	0	0	0	0	2
Albania_Cinamak_BA_IA	BALKANS	Albania	EUROPE_CONTROL	0	2	0	0	0	0	0	0	2
Serbia_Gepids	BALKANS	Serbia	EUROPE_CONTROL	2	0	0	0	0	0	0	0	2
Bulgaria_Stambolovo_EIA	BALKANS	Bulgaria	EUROPE_CONTROL	0	2	0	0	0	0	0	0	2
Serbia_C_BA_Bodrogkeresztur_Tiszapolgar	BALKANS	Serbia	EUROPE_CONTROL	0	0	2	0	0	0	0	0	2
Croatia_BA	BALKANS	Croatia	EUROPE_CONTROL	0	2	0	0	0	0	0	0	2
Croatia_Medieval_Modern	BALKANS	Croatia	EUROPE_CONTROL	2	0	0	0	0	0	0	0	2
Croatia_LIA	BALKANS	Croatia	EUROPE_CONTROL	0	2	0	0	0	0	0	0	2
Bulgaria_TellEzero_EBA	BALKANS	Bulgaria	EUROPE_CONTROL	0	2	0	0	0	0	0	0	2
Romania_EN_Cris	BALKANS	Romania	EUROPE_CONTROL	0	0	2	0	0	0	0	0	2
Croatia_EarlyMedieval_EarlySlav	BALKANS	Croatia	EUROPE_CONTROL	2	0	0	0	0	0	0	0	2
Albania_Barc_PostMedieval-oTurkish	BALKANS	Albania	EUROPE_CONTROL	2	0	0	0	0	0	0	0	2
Serbia_IronGates_MBA	BALKANS	Serbia	EUROPE_CONTROL	0	2	0	0	0	0	0	0	2
Slovenia_MIA-oSouth	BALKANS	Slovenia	EUROPE_CONTROL	0	2	0	0	0	0	0	0	2
Bulgaria_Kazanlak_LIA	BALKANS	Bulgaria	EUROPE_CONTROL	0	2	0	0	0	0	0	0	2
Serbia_IronGates_Mesolithic-oHighEEF	BALKANS	Serbia	EUROPE_CONTROL	0	0	2	0	0	0	0	0	2
Romania_IronGates_LateMesolithic	BALKANS	Romania	EUROPE_CONTROL	0	0	2	0	0	0	0	0	2
Romania_EN_StarcevoCris	BALKANS	Romania	EUROPE_CONTROL	0	0	2	0	0	0	0	0	2
Romania_Eneolithic_LN_Boian	BALKANS	Romania	EUROPE_CONTROL	0	0	2	0	0	0	0	0	2
Croatia_MBA_Cetina-o	BALKANS	Croatia	EUROPE_CONTROL	0	2	0	0	0	0	0	0	2
Bulgaria_BachoKiroCave_IUP	BALKANS	Bulgaria	EUROPE_CONTROL	0	0	0	0	2	0	0	0	2
Bulgarian	BALKANS	Bulgaria	EUROPE_CONTROL	2	0	0	0	0	0	0	0	2
Bulgaria_Samovodene_EarlyMedieval-oEastAsia	BALKANS	Bulgaria	EUROPE_CONTROL	1	0	0	0	0	0	0	0	1
NorthMacedonia_Medieval	BALKANS	North Macedonia	EUROPE_CONTROL	1	0	0	0	0	0	0	0	1
Croatia_LateC_EBA_Vucedol	BALKANS	Croatia	EUROPE_CONTROL	0	1	0	0	0	0	0	0	1
Croatia_LateC_EBA_Vucedol-oSteppe	BALKANS	Croatia	EUROPE_CONTROL	0	1	0	0	0	0	0	0	1
Bulgaria_Dzhulyunitsa_N-oEEF	BALKANS	Bulgaria	EUROPE_CONTROL	0	0	1	0	0	0	0	0	1
Croatia_N_Lasinja	BALKANS	Croatia	EUROPE_CONTROL	0	0	1	0	0	0	0	0	1
Croatia_Mesolithic_HG	BALKANS	Croatia	EUROPE_CONTROL	0	0	1	0	0	0	0	0	1
Croatia_Medieval	BALKANS	Croatia	EUROPE_CONTROL	1	0	0	0	0	0	0	0	1
Bulgaria_Kairyaka_MLBA	BALKANS	Bulgaria	EUROPE_CONTROL	0	1	0	0	0	0	0	0	1
Bulgaria_Kairyaka_EBA-2	BALKANS	Bulgaria	EUROPE_CONTROL	0	1	0	0	0	0	0	0	1
Bulgaria_Smyadovo_C-oSteppe	BALKANS	Bulgaria	EUROPE_CONTROL	0	0	1	0	0	0	0	0	1
Bulgaria_Sushina_C-o	BALKANS	Bulgaria	EUROPE_CONTROL	0	0	1	0	0	0	0	0	1
Bulgaria_Samovodene_N	BALKANS	Bulgaria	EUROPE_CONTROL	0	0	1	0	0	0	0	0	1
Croatia_Vucedol-o	BALKANS	Croatia	EUROPE_CONTROL	0	1	0	0	0	0	0	0	1
NorthMacedonia_N-NotPermittedToPublish	BALKANS	North Macedonia	EUROPE_CONTROL	0	0	1	0	0	0	0	0	1
Serbia_IronGates_ImperialRoman	BALKANS	Serbia	EUROPE_CONTROL	1	0	0	0	0	0	0	0	1
Serbia_IronGates_N-oHG	BALKANS	Serbia	EUROPE_CONTROL	0	0	1	0	0	0	0	0	1
Romania_EN_Starcevo	BALKANS	Romania	EUROPE_CONTROL	0	0	1	0	0	0	0	0	1
Romania_EN-oIran	BALKANS	Romania	EUROPE_CONTROL	0	0	1	0	0	0	0	0	1
Romania_EN_StarcevoKorosCris	BALKANS	Romania	EUROPE_CONTROL	0	0	1	0	0	0	0	0	1
Serbia_MN_StarcevoCris	BALKANS	Serbia	EUROPE_CONTROL	0	0	1	0	0	0	0	0	1
Bulgaria_Kairyaka_EBA	BALKANS	Bulgaria	EUROPE_CONTROL	0	1	0	0	0	0	0	0	1
Albania_MBA	BALKANS	Albania	EUROPE_CONTROL	0	1	0	0	0	0	0	0	1
Bulgaria_C	BALKANS	Bulgaria	EUROPE_CONTROL	0	0	1	0	0	0	0	0	1
Bulgaria_EBA_Yamnaya	BALKANS	Bulgaria	EUROPE_CONTROL	0	1	0	0	0	0	0	0	1
Bulgaria_Durankulak_C_ProtoYamnaya	BALKANS	Bulgaria	EUROPE_CONTROL	0	1	0	0	0	0	0	0	1
