sample_id	master_id	group_id	population	region	subregion	layer	role
I2712.AG	I2712	USA_California_7400BP	USA_California_7400BP	OUTGROUP	Americas	T2	OUTGROUP
I2713.AG	I2713	USA_California_4900BP	USA_California_4900BP	OUTGROUP	Americas	T1	OUTGROUP
I2741.AG	I2741	Hungary_EBA_BellBeaker	Hungary_EBA_BellBeaker	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I2743.AG	I2743	Hungary_MN_AVK_Szakalhat	Hungary_MN_AVK_Szakalhat	EUROPE_CONTROL	Central_Europe	T2	CONTROL
I2744.AG	I2744	Hungary_MN_AVK_Szakalhat	Hungary_MN_AVK_Szakalhat	EUROPE_CONTROL	Central_Europe	T2	CONTROL
I2745.AG	I2745	Hungary_MN_AVK_Szakalhat	Hungary_MN_AVK_Szakalhat	EUROPE_CONTROL	Central_Europe	T2	CONTROL
I2746.AG	I2746	Hungary_LN_Tisza	Hungary_LN_Tisza	EUROPE_CONTROL	Central_Europe	T2	CONTROL
I2752.AG	I2752	Hungary_LateC_Baden	Hungary_LateC_Baden	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I2753.AG	I2753	Hungary_LateC_Baden	Hungary_LateC_Baden	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I2754.AG	I2754	Hungary_LateC_Baden	Hungary_LateC_Baden	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I2755.AG	I2755	Hungary_LateC_Baden	Hungary_LateC_Baden	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I2761.AG	I2761	Hungary_LateC_EBA_Yamnaya	Hungary_LateC_EBA_Yamnaya	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I2762.AG	I2762	Hungary_LateC_EBA_Yamnaya	Hungary_LateC_EBA_Yamnaya	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I2763.AG	I2763	Hungary_LateC_Baden	Hungary_LateC_Baden	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I2783.AG	I2783	Hungary_MCHA_Hunyadihalom	Hungary_MCHA_Hunyadihalom	EUROPE_CONTROL	Central_Europe	T2	CONTROL
I2785.AG	I2785	Hungary_LateC_Baden	Hungary_LateC_Baden	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I2787.AG	I2787	Hungary_EBA_BellBeaker	Hungary_EBA_BellBeaker	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I2788.AG	I2788	Hungary_LateC_Protoboleraz	Hungary_LateC_Protoboleraz	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I2789.AG	I2789	Hungary_LateC_Protoboleraz	Hungary_LateC_Protoboleraz	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I2799.AG	I2799	Scotland_LIA	Scotland_LIA	EUROPE_CONTROL	British_Isles	T1	CONTROL
I2809.AG	I2809	Russia_Dagestan_EMBA	Russia_Dagestan_EMBA	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
I2859.AG	I2859	Scotland_LBA	Scotland_LBA	EUROPE_CONTROL	British_Isles	T1	CONTROL
I2860.AG	I2860	Scotland_LBA	Scotland_LBA	EUROPE_CONTROL	British_Isles	T1	CONTROL
I2861.AG	I2861	Scotland_LBA	Scotland_LBA	EUROPE_CONTROL	British_Isles	T1	CONTROL
I2923.AG	I2923	Iran_TepeHissar_C	Iran_TepeHissar_C	OUTGROUP	Iran	T1	OUTGROUP
I2924.AG	I2924	Iran_TepeHissar_C	Iran_TepeHissar_C	OUTGROUP	Iran	T1	OUTGROUP
I2925.AG	I2925	Iran_TepeHissar_C	Iran_TepeHissar_C	OUTGROUP	Iran	T1	OUTGROUP
I2932.AG	I2932	Scotland_N	Scotland_N	EUROPE_CONTROL	British_Isles	T1	CONTROL
I2933.AG	I2933	Scotland_N	Scotland_N	EUROPE_CONTROL	British_Isles	T1	CONTROL
I2934.AG	I2934	Scotland_N	Scotland_N	EUROPE_CONTROL	British_Isles	T1	CONTROL
I2935.AG	I2935	Scotland_N	Scotland_N	EUROPE_CONTROL	British_Isles	T1	CONTROL
I2954.AG	I2954	Pakistan_Historic	Pakistan_Historic	OUTGROUP	South_Asia	T1	OUTGROUP
I2959.AG	I2959	Pakistan_Medieval_Ghaznavid	Pakistan_Medieval_Ghaznavid	OUTGROUP	South_Asia	T0	OUTGROUP
I2977.AG	I2977	Scotland_N	Scotland_N	EUROPE_CONTROL	British_Isles	T1	CONTROL
I2978.AG	I2978	Scotland_N	Scotland_N	EUROPE_CONTROL	British_Isles	T1	CONTROL
I2979.AG	I2979	Scotland_N	Scotland_N	EUROPE_CONTROL	British_Isles	T1	CONTROL
I2980.AG	I2980	Scotland_N	Scotland_N	EUROPE_CONTROL	British_Isles	T1	CONTROL
I2981.AG	I2981	Scotland_EBA_C	Scotland_EBA_C	EUROPE_CONTROL	British_Isles	T1	CONTROL
I2982.AG	I2982	Scotland_MIA	Scotland_MIA	EUROPE_CONTROL	British_Isles	T1	CONTROL
I2983.AG	I2983	Scotland_MIA	Scotland_MIA	EUROPE_CONTROL	British_Isles	T1	CONTROL
VK202.AG	VK202	Scotland_Viking	Scotland_Viking	EUROPE_CONTROL	British_Isles	T0	CONTROL
I2988.AG	I2988	Scotland_N	Scotland_N	EUROPE_CONTROL	British_Isles	T1	CONTROL
I3005.AG	I3005	England_N	England_N	EUROPE_CONTROL	British_Isles	T1	CONTROL
I3011.AG	I3011	England_EarlyMedieval_Saxon-o	England_EarlyMedieval_Saxon-o	EUROPE_CONTROL	British_Isles	T0	CONTROL
I3014.AG	I3014	England_MIA	England_MIA	EUROPE_CONTROL	British_Isles	T1	CONTROL
I3019.AG	I3019	England_N-oSteppe	England_N-oSteppe	EUROPE_CONTROL	British_Isles	T1	CONTROL
I3025.AG	I3025	England_Mesolithic	England_Mesolithic	EUROPE_CONTROL	British_Isles	T2	CONTROL
I3033.AG	I3033	Wales_N	Wales_N	EUROPE_CONTROL	British_Isles	T1	CONTROL
I3035.AG	I3035	England_N-o	England_N-o	EUROPE_CONTROL	British_Isles	T1	CONTROL
I3037.AG	I3037	England_EarlyMedieval_Saxon	England_EarlyMedieval_Saxon	EUROPE_CONTROL	British_Isles	T0	CONTROL
I3039.AG	I3039	England_N	England_N	EUROPE_CONTROL	British_Isles	T1	CONTROL
I3040.AG	I3040	England_N	England_N	EUROPE_CONTROL	British_Isles	T1	CONTROL
I3041.AG	I3041	Scotland_N-olowEEF	Scotland_N-olowEEF	EUROPE_CONTROL	British_Isles	T1	CONTROL
I3044.AG	I3044	England_EarlyMedieval_Saxon	England_EarlyMedieval_Saxon	EUROPE_CONTROL	British_Isles	T0	CONTROL
I3045.AG	I3045	England_EarlyMedieval_Saxon	England_EarlyMedieval_Saxon	EUROPE_CONTROL	British_Isles	T0	CONTROL
I3056.AG	I3056	England_EarlyMedieval_Saxon	England_EarlyMedieval_Saxon	EUROPE_CONTROL	British_Isles	T0	CONTROL
I3065.AG	I3065	Scotland_Mesolithic	Scotland_Mesolithic	EUROPE_CONTROL	British_Isles	T2	CONTROL
I3068.AG	I3068	England_N	England_N	EUROPE_CONTROL	British_Isles	T1	CONTROL
I3083.AG	I3083	England_MIA	England_MIA	EUROPE_CONTROL	British_Isles	T1	CONTROL
I3085.AG	I3085	Scotland_N	Scotland_N	EUROPE_CONTROL	British_Isles	T1	CONTROL
I3130.AG	I3130	Scotland_LBA	Scotland_LBA	EUROPE_CONTROL	British_Isles	T1	CONTROL
I3132.AG	I3132	Scotland_N	Scotland_N	EUROPE_CONTROL	British_Isles	T1	CONTROL
I3133.AG	I3133	Scotland_N	Scotland_N	EUROPE_CONTROL	British_Isles	T1	CONTROL
I3134.AG	I3134	Scotland_N	Scotland_N	EUROPE_CONTROL	British_Isles	T1	CONTROL
I3135.AG	I3135	Scotland_N-olowEEF	Scotland_N-olowEEF	EUROPE_CONTROL	British_Isles	T1	CONTROL
I3136.AG	I3136	Scotland_N	Scotland_N	EUROPE_CONTROL	British_Isles	T1	CONTROL
I3139.AG	I3139	Scotland_RaschoilleCave_N-olowEEF	Scotland_RaschoilleCave_N-olowEEF	EUROPE_CONTROL	British_Isles	T1	CONTROL
I3139_alt.AG	I3139	Scotland_RaschoilleCave_N-olowEEF	Scotland_RaschoilleCave_N-olowEEF	EUROPE_CONTROL	British_Isles	T1	CONTROL
I3255.AG	I3255	England_BellBeaker	England_BellBeaker	EUROPE_CONTROL	British_Isles	T1	CONTROL
I3256.AG	I3256	England_BellBeaker	England_BellBeaker	EUROPE_CONTROL	British_Isles	T1	CONTROL
I3269.AG	I3269	Spain_C_IA_c	Spain_C_IA_c	IBERIA	Iberia	T1	TARGET
I3270.AG	I3270	Spain_C_IA_c	Spain_C_IA_c	IBERIA	Iberia	T1	TARGET
I3271.AG	I3271	Spain_C_IA_c	Spain_C_IA_c	IBERIA	Iberia	T1	TARGET
I3272.AG	I3272	Spain_C	Spain_C	IBERIA	Iberia	T1	TARGET
I3273.AG	I3273	Spain_MLN	Spain_MLN	IBERIA	Iberia	T1	TARGET
I3277.AG	I3277	Spain_C	Spain_C	IBERIA	Iberia	T1	TARGET
I3303.AG	I3303	Turkey_Ancient-2	Turkey_Ancient-2	OUTGROUP	Anatolia	T1	OUTGROUP
I3308.AG	I3308	Turkey_Ancient-3	Turkey_Ancient-3	OUTGROUP	Anatolia	T1	OUTGROUP
I3309.AG	I3309	Turkey_Ancient-1	Turkey_Ancient-1	OUTGROUP	Anatolia	T1	OUTGROUP
I3311.AG	I3311	Turkey_Ancient-1	Turkey_Ancient-1	OUTGROUP	Anatolia	T1	OUTGROUP
I3313.AG	I3313	Croatia_EIA	Croatia_EIA	EUROPE_CONTROL	Balkans	T1	CONTROL
I3322.AG	I3322	Spain_IA	Spain_IA	IBERIA	Iberia	T1	TARGET
I3324.AG	I3324	Spain_IA-o	Spain_IA-o	IBERIA	Iberia	T1	TARGET
I3342.AG	I3342	India_Roopkund-A	India_Roopkund-A	OUTGROUP	South_Asia	T0	OUTGROUP
I3343.AG	I3343	India_Roopkund-A	India_Roopkund-A	OUTGROUP	South_Asia	T0	OUTGROUP
I3344.AG	I3344	India_Roopkund-A	India_Roopkund-A	OUTGROUP	South_Asia	T0	OUTGROUP
I3345.AG	I3345	India_Roopkund-B	India_Roopkund-B	OUTGROUP	South_Asia	T0	OUTGROUP
I3346.AG	I3346	India_Roopkund-A	India_Roopkund-A	OUTGROUP	South_Asia	T0	OUTGROUP
I3348.AG	I3348	India_Roopkund-B	India_Roopkund-B	OUTGROUP	South_Asia	T0	OUTGROUP
I3349.AG	I3349	India_Roopkund-A	India_Roopkund-A	OUTGROUP	South_Asia	T0	OUTGROUP
I3350.AG	I3350	India_Roopkund-B	India_Roopkund-B	OUTGROUP	South_Asia	T0	OUTGROUP
I3351.AG	I3351	India_Roopkund-A	India_Roopkund-A	OUTGROUP	South_Asia	T0	OUTGROUP
I3352.AG	I3352	India_Roopkund-A	India_Roopkund-A	OUTGROUP	South_Asia	T0	OUTGROUP
I3354.AG	I3354	Russia_PrimorskyKrai_MN_Boisman	Russia_PrimorskyKrai_MN_Boisman	EUROPE_CONTROL	Eastern_Europe	T2	CONTROL
I3355.AG	I3355	Russia_PrimorskyKrai_MN_Boisman	Russia_PrimorskyKrai_MN_Boisman	EUROPE_CONTROL	Eastern_Europe	T2	CONTROL
I3356.AG	I3356	Russia_PrimorskyKrai_MN_Boisman	Russia_PrimorskyKrai_MN_Boisman	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
I3358.AG	I3358	Russia_PrimorskyKrai_EarlyMedieval_HeishuiMohe1-1	Russia_PrimorskyKrai_EarlyMedieval_HeishuiMohe1-1	EUROPE_CONTROL	Eastern_Europe	T0	CONTROL
I3389.AG	I3389	Russia_KrasnoyarskKrai_MLBA	Russia_KrasnoyarskKrai_MLBA	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
I3390.AG	I3390	Russia_KrasnoyarskKrai_MLBA	Russia_KrasnoyarskKrai_MLBA	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
I3391.AG	I3391	Russia_KrasnoyarskKrai_MLBA	Russia_KrasnoyarskKrai_MLBA	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
I3392.AG	I3392	Russia_KrasnoyarskKrai_MLBA	Russia_KrasnoyarskKrai_MLBA	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
I3393.AG	I3393	Russia_KrasnoyarskKrai_MLBA	Russia_KrasnoyarskKrai_MLBA	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
I3394.AG	I3394	Russia_KrasnoyarskKrai_MLBA	Russia_KrasnoyarskKrai_MLBA	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
I3395.AG	I3395	Russia_KrasnoyarskKrai_MLBA	Russia_KrasnoyarskKrai_MLBA	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
I3396.AG	I3396	Russia_KrasnoyarskKrai_MLBA	Russia_KrasnoyarskKrai_MLBA	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
I3401.AG	I3401	India-oCentralEurope	India-oCentralEurope	OUTGROUP	South_Asia	T0	OUTGROUP
I3402.AG	I3402	India_Roopkund-A	India_Roopkund-A	OUTGROUP	South_Asia	T0	OUTGROUP
I3403.AG	I3403	India_Roopkund-B	India_Roopkund-B	OUTGROUP	South_Asia	T0	OUTGROUP
I3404.AG	I3404	India_Roopkund-B	India_Roopkund-B	OUTGROUP	South_Asia	T0	OUTGROUP
I3405.AG	I3405	India_Roopkund-B	India_Roopkund-B	OUTGROUP	South_Asia	T0	OUTGROUP
I3406.AG	I3406	India_Roopkund-A	India_Roopkund-A	OUTGROUP	South_Asia	T0	OUTGROUP
I3407.AG	I3407	India_Roopkund-A	India_Roopkund-A	OUTGROUP	South_Asia	T0	OUTGROUP
RISE492.AG	RISE492	Russia_Karasuk-oAegean	Russia_Karasuk-oAegean	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
I3425.AG	I3425	Russia_Khakassia_Karasuk	Russia_Khakassia_Karasuk	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
RISE662.AG	RISE662	Russia_BA_Okunevo	Russia_BA_Okunevo	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
I3432.AG	I3432	Portugal_C	Portugal_C	IBERIA	Iberia	T1	TARGET
I3433.AG	I3433	Croatia_N_Cardial	Croatia_N_Cardial	EUROPE_CONTROL	Balkans	T2	CONTROL
I3447.AG	I3447	Kazakhstan_EBA	Kazakhstan_EBA	OUTGROUP	Central_Asia	T1	OUTGROUP
I3451.AG	I3451	Kazakhstan_IA	Kazakhstan_IA	OUTGROUP	Central_Asia	T1	OUTGROUP
I3485.AG	I3485	Spain_EBA	Spain_EBA	IBERIA	Iberia	T1	TARGET
I3486.AG	I3486	Spain_MBA	Spain_MBA	IBERIA	Iberia	T1	TARGET
I3487.AG	I3487	Spain_EBA	Spain_EBA	IBERIA	Iberia	T1	TARGET
I3488.AG	I3488	Spain_MBA	Spain_MBA	IBERIA	Iberia	T1	TARGET
I3490.AG	I3490	Spain_EBA	Spain_EBA	IBERIA	Iberia	T1	TARGET
I3491.AG	I3491	Spain_EBA	Spain_EBA	IBERIA	Iberia	T1	TARGET
I3493.AG	I3493	Spain_MBA	Spain_MBA	IBERIA	Iberia	T1	TARGET
I3494.AG	I3494	Spain_EBA	Spain_EBA	IBERIA	Iberia	T1	TARGET
I3496.AG	I3496	Spain_IA	Spain_IA	IBERIA	Iberia	T1	TARGET
I3498.AG	I3498	Croatia_MN_Sopot	Croatia_MN_Sopot	EUROPE_CONTROL	Balkans	T2	CONTROL
I3499.AG	I3499	Croatia_LateC_EBA_Vucedol	Croatia_LateC_EBA_Vucedol	EUROPE_CONTROL	Balkans	T1	CONTROL
I3510.AG	I3510	Hungary_LateC_EBA_Yamnaya	Hungary_LateC_EBA_Yamnaya	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I3511.AG	I3511	Hungary_LateC_EBA_Yamnaya	Hungary_LateC_EBA_Yamnaya	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I3525.AG	I3525	Hungary_LateC_EBA_Yamnaya	Hungary_LateC_EBA_Yamnaya	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I3528.AG	I3528	Hungary_EBA_BellBeaker	Hungary_EBA_BellBeaker	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I3529.AG	I3529	Hungary_EBA_BellBeaker	Hungary_EBA_BellBeaker	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I1884.AG	I1884	Hungary_MN_LBK	Hungary_MN_LBK	EUROPE_CONTROL	Central_Europe	T2	CONTROL
I2381.AG	I2381	Hungary_MN_AVK_Szatmar-o	Hungary_MN_AVK_Szatmar-o	EUROPE_CONTROL	Central_Europe	T2	CONTROL
I3562.AG	I3562	USA_California_3000BP	USA_California_3000BP	OUTGROUP	Americas	T1	OUTGROUP
I3563.AG	I3563	USA_California_3000BP	USA_California_3000BP	OUTGROUP	Americas	T1	OUTGROUP
I3564.AG	I3564	USA_California_3000BP	USA_California_3000BP	OUTGROUP	Americas	T1	OUTGROUP
I3565.AG	I3565	USA_California_3000BP	USA_California_3000BP	OUTGROUP	Americas	T1	OUTGROUP
I3566.AG	I3566	Scotland_LIA	Scotland_LIA	EUROPE_CONTROL	British_Isles	T0	CONTROL
I3567.AG	I3567	Scotland_LIA	Scotland_LIA	EUROPE_CONTROL	British_Isles	T0	CONTROL
I3568.AG	I3568	Scotland_LIA	Scotland_LIA	EUROPE_CONTROL	British_Isles	T0	CONTROL
I3574.AG	I3574	Spain_LateAntiquity	Spain_LateAntiquity	IBERIA	Iberia	T0	TARGET
I3575.AG	I3575	Spain_LateAntiquity	Spain_LateAntiquity	IBERIA	Iberia	T0	TARGET
I3576.AG	I3576	Spain_LateAntiquity	Spain_LateAntiquity	IBERIA	Iberia	T0	TARGET
I3577.AG	I3577	Spain_LateAntiquity	Spain_LateAntiquity	IBERIA	Iberia	T0	TARGET
I3578.AG	I3578	Spain_LateAntiquity	Spain_LateAntiquity	IBERIA	Iberia	T0	TARGET
I3579.AG	I3579	Spain_LateAntiquity	Spain_LateAntiquity	IBERIA	Iberia	T0	TARGET
I3581.AG	I3581	Spain_LateAntiquity	Spain_LateAntiquity	IBERIA	Iberia	T0	TARGET
I3582.AG	I3582	Spain_LateAntiquity	Spain_LateAntiquity	IBERIA	Iberia	T0	TARGET
I3583.AG	I3583	Spain_LateAntiquity	Spain_LateAntiquity	IBERIA	Iberia	T0	TARGET
I3585.AG	I3585	Spain_Medieval_Visigoth	Spain_Medieval_Visigoth	IBERIA	Iberia	T0	TARGET
I3587.AG	I3587	Germany_StkrStraubing_BellBeaker-1	Germany_StkrStraubing_BellBeaker-1	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I3588.AG	I3588	Germany_StkrStraubing_BellBeaker	Germany_StkrStraubing_BellBeaker	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I3589.AG	I3589	Germany_StkrStraubing_BellBeaker	Germany_StkrStraubing_BellBeaker	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I3590.AG	I3590	Germany_StkrStraubing_BellBeaker	Germany_StkrStraubing_BellBeaker	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I3592.AG	I3592	Germany_StkrStraubing_BellBeaker	Germany_StkrStraubing_BellBeaker	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I3594.AG	I3594	Germany_StkrStraubing_BellBeaker	Germany_StkrStraubing_BellBeaker	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I3597.AG	I3597	Germany_StkrStraubing_BellBeaker	Germany_StkrStraubing_BellBeaker	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I3600.AG	I3600	Germany_StkrStraubing_BellBeaker	Germany_StkrStraubing_BellBeaker	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I3601.AG	I3601	Germany_StkrStraubing_BellBeaker	Germany_StkrStraubing_BellBeaker	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I3604.AG	I3604	Germany_KunzingBruck_BellBeaker	Germany_KunzingBruck_BellBeaker	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I3607.AG	I3607	Germany_KunzingBruck_BellBeaker	Germany_KunzingBruck_BellBeaker	EUROPE_CONTROL	Central_Europe	T1	CONTROL
I3611.AG	I3611	Taiwan_IA	Taiwan_IA	OUTGROUP	East_Asia	T0	OUTGROUP
I3612.AG	I3612	Taiwan_IA	Taiwan_IA	OUTGROUP	East_Asia	T0	OUTGROUP
I3642.AG	I3642	Italy_Sardinia_LBA	Italy_Sardinia_LBA	EUROPE_CONTROL	Southern_Europe	T1	CONTROL
I3682.AG	I3682	Italy_Campania_ImperialRoman	Italy_Campania_ImperialRoman	EUROPE_CONTROL	Southern_Europe	T0	CONTROL
I3685.AG	I3685	Italy_Campania_ImperialRoman-2	Italy_Campania_ImperialRoman-2	EUROPE_CONTROL	Southern_Europe	T0	CONTROL
I3686.AG	I3686	Italy_Campania_ImperialRoman	Italy_Campania_ImperialRoman	EUROPE_CONTROL	Southern_Europe	T0	CONTROL
I3690.AG	I3690	Italy_Campania_ImperialRoman	Italy_Campania_ImperialRoman	EUROPE_CONTROL	Southern_Europe	T0	CONTROL
I3691.AG	I3691	Italy_Campania_ImperialRoman	Italy_Campania_ImperialRoman	EUROPE_CONTROL	Southern_Europe	T0	CONTROL
I3712.AG	I3712	Ukraine_Zaporizhia_N	Ukraine_Zaporizhia_N	EUROPE_CONTROL	Eastern_Europe	T2	CONTROL
I3713.AG	I3713	Ukraine_Zaporizhia_N	Ukraine_Zaporizhia_N	EUROPE_CONTROL	Eastern_Europe	T2	CONTROL
I3714.AG	I3714	Ukraine_Zaporizhia_N	Ukraine_Zaporizhia_N	EUROPE_CONTROL	Eastern_Europe	T2	CONTROL
I3715.AG	I3715	Ukraine_Zaporizhia_N	Ukraine_Zaporizhia_N	EUROPE_CONTROL	Eastern_Europe	T2	CONTROL
I3717.AG	I3717	Ukraine_Kirovohrad_N	Ukraine_Kirovohrad_N	EUROPE_CONTROL	Eastern_Europe	T2	CONTROL
I3741.AG	I3741	Italy_Sardinia_LBA	Italy_Sardinia_LBA	EUROPE_CONTROL	Southern_Europe	T1	CONTROL
I3743.AG	I3743	Italy_Sardinia_EBA	Italy_Sardinia_EBA	EUROPE_CONTROL	Southern_Europe	T1	CONTROL
I3753.AG	I3753	Kazakhstan_LBA	Kazakhstan_LBA	OUTGROUP	Central_Asia	T1	OUTGROUP
I3756.AG	I3756	Spain_EBA	Spain_EBA	IBERIA	Iberia	T1	TARGET
I3759.AG	I3759	Spain_IA_CeltIberian	Spain_IA_CeltIberian	IBERIA	Iberia	T1	TARGET
I3763.AG	I3763	Kazakhstan_MLBA	Kazakhstan_MLBA	OUTGROUP	Central_Asia	T1	OUTGROUP
I3767.AG	I3767	Kazakhstan_MLBA1-1	Kazakhstan_MLBA1-1	OUTGROUP	Central_Asia	T1	OUTGROUP
I3769.AG	I3769	Kazakhstan_LBA	Kazakhstan_LBA	OUTGROUP	Central_Asia	T1	OUTGROUP
I3770.AG	I3770	Kazakhstan_BA	Kazakhstan_BA	OUTGROUP	Central_Asia	T1	OUTGROUP
I3772.AG	I3772	Kazakhstan_LBA	Kazakhstan_LBA	OUTGROUP	Central_Asia	T1	OUTGROUP
I3775.AG	I3775	Spain_EarlyMedieval	Spain_EarlyMedieval	IBERIA	Iberia	T0	TARGET
I3776.AG	I3776	Spain_EarlyMedieval	Spain_EarlyMedieval	IBERIA	Iberia	T0	TARGET
I3777.AG	I3777	Spain_EarlyMedieval	Spain_EarlyMedieval	IBERIA	Iberia	T0	TARGET
I3778.AG	I3778	Spain_EarlyMedieval	Spain_EarlyMedieval	IBERIA	Iberia	T0	TARGET
I3787.AG	I3787	Russia_Kalmykia_EMBA_EasternManych	Russia_Kalmykia_EMBA_EasternManych	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
I3788.AG	I3788	Kazakhstan_MLBA	Kazakhstan_MLBA	OUTGROUP	Central_Asia	T1	OUTGROUP
I3808.AG	I3808	Spain_NazariPeriod_Muslim	Spain_NazariPeriod_Muslim	IBERIA	Iberia	T0	TARGET
I3810.AG	I3810	Spain_NazariPeriod_African_Muslim	Spain_NazariPeriod_African_Muslim	IBERIA	Iberia	T0	TARGET
I3860.AG	I3860	Kazakhstan_MLBA-o	Kazakhstan_MLBA-o	OUTGROUP	Central_Asia	T1	OUTGROUP
I3861.AG	I3861	Kazakhstan_MLBA	Kazakhstan_MLBA	OUTGROUP	Central_Asia	T1	OUTGROUP
I3864.AG	I3864	Kazakhstan_MLBA	Kazakhstan_MLBA	OUTGROUP	Central_Asia	T1	OUTGROUP
I3866.AG	I3866	Spain_EarlyMedieval	Spain_EarlyMedieval	IBERIA	Iberia	T0	TARGET
I3874.AG	I3874	France_EBA_BellBeaker	France_EBA_BellBeaker	EUROPE_CONTROL	NW_Europe	T1	CONTROL
I3875.AG	I3875	France_EBA_BellBeaker	France_EBA_BellBeaker	EUROPE_CONTROL	NW_Europe	T1	CONTROL
I3876.AG	I3876	Italy_Sicily_LBA_IA_a_Punic	Italy_Sicily_LBA_IA_a_Punic	EUROPE_CONTROL	Southern_Europe	T1	CONTROL
I3879.AG	I3879	Bulgaria_MalakPreslavets_N-oHighEEF	Bulgaria_MalakPreslavets_N-oHighEEF	EUROPE_CONTROL	Balkans	T2	CONTROL
I3929.AG	I3929	Armenia_MasisBlur_N	Armenia_MasisBlur_N	OUTGROUP	Caucasus	T2	OUTGROUP
I3931.AG	I3931	Armenia_Aknashen_N	Armenia_Aknashen_N	OUTGROUP	Caucasus	T2	OUTGROUP
I3938.AG	I3938	Armenia_KarmirBlur_EIA_Urartian	Armenia_KarmirBlur_EIA_Urartian	OUTGROUP	Caucasus	T1	OUTGROUP
I3944.AG	I3944	Armenia_KarmirBlur_EIA	Armenia_KarmirBlur_EIA	OUTGROUP	Caucasus	T1	OUTGROUP
I3945.AG	I3945	Armenia_KarmirBlur_Urartian	Armenia_KarmirBlur_Urartian	OUTGROUP	Caucasus	T1	OUTGROUP
I3947.AG	I3947	Croatia_N_Cardial	Croatia_N_Cardial	EUROPE_CONTROL	Balkans	T2	CONTROL
I3948.AG	I3948	Croatia_N_Cardial	Croatia_N_Cardial	EUROPE_CONTROL	Balkans	T2	CONTROL
I3949.AG	I3949	Russia_Khakassia_Afanasievo	Russia_Khakassia_Afanasievo	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
I3950.AG	I3950	Russia_Khakassia_Afanasievo	Russia_Khakassia_Afanasievo	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
I3951.AG	I3951	Russia_Khakassia_Afanasievo	Russia_Khakassia_Afanasievo	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
I3954.AG	I3954	Russia_Khakassia_Afanasievo	Russia_Khakassia_Afanasievo	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
I3965.AG	I3965	Israel_MLBA	Israel_MLBA	LEVANT	Levant	T1	TARGET
I3966.AG	I3966	Israel_MLBA	Israel_MLBA	LEVANT	Levant	T1	TARGET
I3976.AG	I3976	Kazakhstan_LBA-o	Kazakhstan_LBA-o	OUTGROUP	Central_Asia	T1	OUTGROUP
I3977.AG	I3977	Kazakhstan_LBA	Kazakhstan_LBA	OUTGROUP	Central_Asia	T1	OUTGROUP
I3980.AG	I3980	Spain_Roman_LateAntiquity-oAfrica	Spain_Roman_LateAntiquity-oAfrica	IBERIA	Iberia	T0	TARGET
I4000.AG	I4000	Russia_Kalmykia_EMBA_EasternManych	Russia_Kalmykia_EMBA_EasternManych	EUROPE_CONTROL	Eastern_Europe	T1	CONTROL
